field_id,source_table,Structured_comment_name,Package_item,Title_advsearch,Help_Text,Requirement,Expected_value,Value_syntax,Occurrence,Position,Position_advsearch,Section,Visible,searchable,searchable_any,Exportable,API_reachable,filled,Comment,last_change
886,kit_api_rID32STR_meta,cupule_Name_Kit,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-12-14 13:18:18
887,kit_api_rID32STR_meta,reaction_name,Tested enzyme/reaction,Tested enzyme/reaction,Name of the tested enzyme or type and capability of reaction.,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
888,kit_api_rID32STR_meta,Link,Link to external ressource,Link to external ressource,Link to external ressource or data base.,1,URL,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
889,kit_api_rID32STR_meta,ID_microbiol,eindeutige ID in microbiology DB,eindeutige ID in microbiology DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
890,kit_api_rID32STR_meta,substrate,name of the substrate,name of the substrate,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
891,kit_api_rID32STR_meta,ID_CHEBI,Identifier CHEBI ontology,Identifier CHEBI ontology,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
892,kit_api_rID32STR_meta,CAS,Identifier CAS system,Identifier CAS system,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
893,kit_api_rID32STR_meta,kegg_comp,Identifier KEGG compound DB,Identifier KEGG compound DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
894,kit_api_rID32STR_meta,brenda_ligand,Identifier BRENDA ligand DB,Identifier BRENDA ligand DB,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
895,kit_api_rID32STR_meta,enzyme,name of the enzyme,name of the enzyme,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
896,kit_api_rID32STR_meta,EC_number,EC number,EC number,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
897,met_util,ID_met_util,ID_met_util,ID_met_util,,1,identification number,{integer},,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
898,enzymes,ID_enzymes,ID_enzymes,ID_enzymes,,1,identification number,{integer},,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
899,nutrition_type,ID_nutrition_type,ID_nutrition_type,ID_nutrition_type,,1,identification number,{integer},,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
905,culture_temp,manual_annotation,Manually annotated,Manually annotated,Is set true if manual annotation/curation has been conducted for a reference,X,true or false,{boolean},1,,,data administration,0,0,0,1.0,1.0,1.0,,2016-09-30 11:22:46
909,culture_temp,temperature_range,Temperature range,Temperature range,"psychrophilic (<25°C), mesophilic (25-39°C), thermophilic (40-79°C), hyperthermophilic (>80°C)",X,enumeration,[psychrophilic|mesophilic|thermophilic|hyperthermophilic],m,7.0,7.0,culture_growth_condition,1,1,0,1.0,1.0,1.0,"< 25 psychrophil, 25-39 mesophil, 40-79 thermophil, >80 hypothermophil",2017-10-18 13:37:51
910,culture_pH,ID_culture_pH,ID_culture_pH,ID_culture_pH,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
911,culture_pH,manual_annotation,Manually annotated,Manually annotated,Is set true if manual annotation/curation has been conducted for a reference,X,true or false,{boolean},1,,,data administration,0,0,0,1.0,1.0,1.0,,2016-09-30 11:22:46
915,culture_pH,ability,Testresult,Testresult,positive/negative test result,X,enumeration,[positive|no|inconsistent],m,8.0,10.0,culture_growth_condition,1,1,0,1.0,1.0,1.0,Description is optional.,2017-10-18 13:37:51
916,culture_pH,test_type,Kind of pH,Kind of pH,"e.g. maximum, optimum or growth in general",X,enumeration,[maximum|minimum|optimum|growth|other],m,9.0,9.0,culture_growth_condition,1,1,0,1.0,1.0,1.0,Description is optional.,2017-10-18 13:37:51
917,culture_pH,pH,pH,pH,tested pH values,X,pH value,{float},m,10.0,8.0,culture_growth_condition,1,1,0,1.0,1.0,0.0,,2017-10-18 13:37:51
918,culture_temp,ability,Testresult,Testresult,positive/negative test result,X,enumeration,[positive|no|inconsistent],m,4.0,6.0,culture_growth_condition,1,1,0,1.0,1.0,1.0,Description is optional.,2017-10-18 13:37:51
919,culture_temp,test_type,Kind of temperature,Kind of temperature,"e.g. maximum, optimum or growth in general",X,enumeration,[maximum|minimum|optimum|growth|other],m,5.0,5.0,culture_growth_condition,1,1,0,1.0,1.0,1.0,Description is optional.,2017-10-18 13:37:51
920,culture_temp,temp,Temperature,Temperature,temperature [°C],X,temperatue value,{float},m,6.0,4.0,culture_growth_condition,1,1,0,1.0,1.0,1.0,unit is [°C] unit is [°C] -> has to be visible!!!,2017-10-18 13:37:51
921,oxygen_tolerance,oxygen_tol,Oxygen tolerance,Oxygen tolerance,information depends on applied culture medium,X,enumeration,[aerobe|aerotolerant|anaerobe|facultative aerobe|facultative anaerobe|microaerophile|microaerotolerant|microanaerobe|obligate aerobe|obligate anaerobe],m,318.0,318.0,morphology_physiology,1,1,0,1.0,1.0,1.0,enumeration [aerobe|aerotolerant|anaerobe|facultative aerobe|facultative anaerobe|microaerophile|microaerotolerant|microanaerobe|obligate aerobe|obligate anaerobe],2017-10-18 13:37:04
922,culture_medium,media_link,Culture medium link,Culture medium link,link to medium recipe,X,media link,{text},m,2.0,2.0,culture_growth_condition,1,1,1,1.0,1.0,1.0,,2017-10-18 13:37:51
924,culture_medium,provided_by,Provided institution,Provided institution,institution that provides the medium recipe,X,institution name,{text},m,,,culture_growth_condition,0,1,1,,,,,2017-10-18 13:37:51
925,met_test,ID_met_test,ID_met_test,ID_met_test,,1,identification number,{integer},,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
926,met_production,ID_met_production,ID_met_production,ID_met_production,,1,identification number,{integer},,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
927,met_antibiotica,ID_met_antibiotica,ID_met_antibiotica,ID_met_antibiotica,,1,identification number,{integer},,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
928,met_test,metabolite_test,Metabolite,Metabolite (physiological),"e.g. a substrate, an electron acceptor, a degraded metabolite",X,CHEBI; name,{term},m,338.0,337.0,morphology_physiology,1,0,1,1.0,1.0,1.0,Maybe more bio-(chemical) ontologies needed to be included so that only controlled vocabulary is allowed.,2017-11-17 12:44:20
929,met_antibiotica,metabolite_antib,Metabolite,Metabolite (antibiotic),"e.g. a substrate, an electron acceptor, a degraded metabolite",X,CHEBI; name,{term},m,325.0,324.0,morphology_physiology,1,1,1,1.0,1.0,1.0,Maybe more bio-(chemical) ontologies needed to be included so that only controlled vocabulary is allowed.,2017-10-18 13:37:04
930,met_production,metabolite_prod,Metabolite,Metabolite (production),"e.g. a substrate, an electron acceptor, a degraded metabolite",X,CHEBI; name,{term},m,334.0,333.0,morphology_physiology,1,1,1,1.0,1.0,1.0,Maybe more bio-(chemical) ontologies needed to be included so that only controlled vocabulary is allowed.,2017-10-18 13:37:04
932,met_production,excreted,Excretion,Excretion,Yes if it is a metabolite excretion,X,true or false,{boolean},m,336.0,336.0,morphology_physiology,1,0,0,1.0,1.0,1.0,,2017-10-18 13:37:04
933,met_production,production,Production,Production,Yes if it is a metabolite production,X,true or false,{boolean},m,335.0,335.0,morphology_physiology,1,1,0,1.0,1.0,1.0,,2017-10-18 13:37:04
934,met_util,chebi_ID,Chebi ID,Chebi ID,Identifier for Chebi,X,integer,{integer},m,320.0,321.0,morphology_physiology,1,0,0,1.0,1.0,1.0,Maybe more bio-(chemical) ontologies needed to be included so that only controlled vocabulary is allowed.,2017-10-18 13:37:04
935,met_test,chebi_ID,Chebi ID,Chebi ID,Identifier for Chebi,X,integer,{integer},m,337.0,338.0,morphology_physiology,1,0,0,1.0,1.0,1.0,Maybe more bio-(chemical) ontologies needed to be included so that only controlled vocabulary is allowed.,2017-10-18 13:37:04
936,met_antibiotica,chebi_ID,Chebi ID,Chebi ID,Identifier for Chebi,X,integer,{integer},m,324.0,325.0,morphology_physiology,1,0,0,1.0,1.0,1.0,Maybe more bio-(chemical) ontologies needed to be included so that only controlled vocabulary is allowed.,2017-10-18 13:37:04
937,met_production,chebi_ID,Chebi ID,Chebi ID,Identifier for Chebi,X,integer,{integer},m,333.0,334.0,morphology_physiology,1,0,0,1.0,1.0,1.0,Maybe more bio-(chemical) ontologies needed to be included so that only controlled vocabulary is allowed.,2017-10-18 13:37:04
938,halophily,salt_concentration_unit,salt concentration unit,salt concentration unit,"e.g. %(w/v), %",X,enumeration,[%(w/v)|%|g/L|M],m,308.0,306.0,morphology_physiology,1,1,0,1.0,1.0,1.0,,2017-10-18 13:37:04
939,metabolites,metabolite,Metabolite,Metabolite,"e.g. a substrate, an electron acceptor, a degraded...",X,CHEBI; name,{term},m,319.0,319.0,morphology_physiology,0,0,1,0.0,0.0,1.0,,2017-11-14 15:19:54
940,culture_temp,rgStart,Start of temp.range,Start of temp.range,Beginning of the temp.range,X,temperatue value,{float},m,,,culture_growth_condition,0,1,0,1.0,0.0,1.0,unit is [°C] unit is [°C] -> has to be visible!!!,2017-10-18 13:37:51
941,culture_temp,rgEnd,End of temp.range,End of temp.range,End of the temp.range,X,temperatue value,{float},m,,,culture_growth_condition,0,1,0,1.0,0.0,1.0,unit is [°C] unit is [°C] -> has to be visible!!!,2017-10-18 13:37:51
942,culture_pH,rgStart,Start of pH.range,Start of pH.range,Beginning of the pH.range,X,pH value,{float},m,,,culture_growth_condition,0,1,0,1.0,0.0,1.0,,2017-10-18 13:37:51
943,culture_pH,rgEnd,End of pH.range,End of pH.range,End of the pH.range,X,pH value,{float},m,,,culture_growth_condition,0,1,0,1.0,0.0,1.0,,2017-10-18 13:37:51
944,GC_content,rgStart,Start of GC_content.range,Start of GC_content.range,Beginning of the GC_content.range,X,GC_content value,{float},m,,,molecular_biology,0,1,0,1.0,0.0,1.0,,2017-10-18 13:37:26
945,GC_content,rgEnd,End of GC_content.range,End of GC_content.range,End of the GC_content.range,X,GC_content value,{float},m,,,molecular_biology,0,1,0,1.0,0.0,1.0,,2017-10-18 13:37:26
946,colony_morphology,rgStart,Start of incubation range,Start of incubation range,Beginning of the incubation range,X,incubation start value,{float},m,,,morphology_physiology,0,1,0,1.0,0.0,1.0,,2017-10-18 13:37:04
947,colony_morphology,rgEnd,End of incubation range,End of incubation range,End of the incubation range,X,incubation end value,{float},m,,,morphology_physiology,0,1,0,1.0,0.0,1.0,,2017-10-18 13:37:04
948,halophily,rgStart,Start of salt conc. range,Start of salt conc. range,Beginn of the salt conc. range,X,salt conc. value,{float},m,,,morphology_physiology,0,1,0,1.0,0.0,1.0,,2017-10-18 13:37:04
949,halophily,rgEnd,End of salt conc. range,End of salt conc. range,End of the Gsalt conc. range,X,salt conc. value,{float},m,,,morphology_physiology,0,1,0,1.0,0.0,1.0,,2017-10-18 13:37:04
950,met_antibiotica,rgStart_sens,Start of the range(antibiotic sensitive),Start of the range(antibiotic sensitive),Beginn of the range(antibiotic sensitive),X,measurement value,{float},m,,,morphology_physiology,0,0,0,0.0,0.0,1.0,,2017-10-18 13:37:04
951,met_antibiotica,rgEnd_sens,End of the range(antibiotic sensitive),End of the range(antibiotic sensitive),End of the range(antibiotic sensitive),X,measurement value,{float},m,,,morphology_physiology,0,1,0,0.0,0.0,1.0,,2017-10-18 13:37:04
952,met_antibiotica,rgStart_res,Start of the range(antibiotic resistance),Start of the range(antibiotic resistance),Beginn of the range(antibiotic resistance),X,measurement value,{float},m,,,morphology_physiology,0,1,0,0.0,0.0,1.0,,2017-10-18 13:37:04
953,met_antibiotica,rgEnd_res,End of the range(antibiotic resistance),End of the range(antibiotic resistance),End of the range(antibiotic resistance),X,measurement value,{float},m,,,morphology_physiology,0,1,0,0.0,0.0,1.0,,2017-10-18 13:37:04
954,meta_api,,APIs,APIs,,X,enumeration,[API_20A|API_20E|API_20NE|API_20STR|API_50CH_acid|API_50CH_assim|API_CAM|API_ID32STA|API_LIST|API_NH|API_STA|API_Coryne|API_rID32A|API_rID32STR|API_zym],m,353.0,353.0,morphology_physiology,0,1,0,0.0,0.0,1.0,,2017-10-18 13:37:04
955,met_antibiotica,rgStart_int,Start of the range(antibiotic intermediate),Start of the range(antibiotic intermediate),Beginn of the range(antibiotic intermediate),X,measurement value,{float},m,,,morphology_physiology,0,1,0,0.0,0.0,1.0,,2017-10-18 13:37:04
956,met_antibiotica,rgEnd_int,End of the range(antibiotic intermediate),End of the range(antibiotic intermediate),End of the range(antibiotic intermediate),X,measurement value,{float},m,,,morphology_physiology,0,1,0,0.0,0.0,1.0,,2017-10-18 13:37:04
957,met_test,indole_test,Indole test,Indole test (Indole),Test for ability to convert tryptophan into indole,X,enumeration,[-|+|+/-],m,341.0,341.0,morphology_physiology,1,1,0,1.0,1.0,1.0,Description is optional.,2017-11-17 12:49:37
958,met_test,citrate_test,Citrate test,Citrate test (Citric acid),Test for the ability of using citrate as sole carbon source.,X,enumeration,[-|+|+/-],m,342.0,342.0,morphology_physiology,1,1,0,1.0,1.0,1.0,Description is optional.,2017-11-17 12:50:02
959,met_antibiotica,ab_sensitive,Antibiotic sensitivity,Antibiotic sensitivity,General relation of an organism to an antibiotic substance,X,true or false,{boolean},m,326.0,326.0,morphology_physiology,1,0,0,1.0,1.0,1.0,,2017-10-18 13:37:04
960,met_antibiotica,ab_intermediate,Antibiotic intermediate ,Antibiotic intermediate ,General relation of an organism to an antibiotic substance,x,true or false,{boolean},m,328.0,328.0,morphology_physiology,1,0,0,1.0,1.0,1.0,,2017-10-18 13:37:04
961,met_antibiotica,ab_resistant,Antibiotic resistance,Antibiotic resistance,General relation of an organism to an antibiotic substance,x,true or false,{boolean},m,330.0,330.0,morphology_physiology,1,1,0,1.0,1.0,1.0,,2017-10-18 13:37:04
962,cell_morphology,rgStart_len,Start of the cell length range,Start of the cell length range,Start of the cell length range,X,float,{float},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,,2017-10-18 13:37:04
963,cell_morphology,rgEnd_len,End of the cell length range,End of the cell length range,End of the cell length range,X,float,{float},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,,2017-10-18 13:37:04
964,cell_morphology,rgStart_wid,Start of the cell width range,Start of the cell width range,Start of the cell width range,X,float,{float},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,,2017-10-18 13:37:04
965,cell_morphology,rgEnd_wid,End of the cell width range,End of the cell width range,End of the cell width range,X,float,{float},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,,2017-10-18 13:37:04
966,colony_morphology,rgStart_len,Start of the colony length range,Start of the colony length range,Start of the colony length range,X,float,{float},1,,,data administration,0,1,0,0.0,0.0,1.0,,2017-02-08 09:59:21
967,colony_morphology,rgEnd_len,End of the colony length range,End of the colony length range,End of the colony length range,X,float,{float},1,,,data administration,0,1,0,0.0,0.0,1.0,,2017-02-08 09:59:24
968,colony_morphology,rgStart_wid,Start of the colony width range,Start of the colony width range,Start of the colony width range,X,float,{float},1,,,data administration,0,1,0,0.0,0.0,1.0,,2017-02-08 09:59:26
969,colony_morphology,rgEnd_wid,End of the colony width range,End of the colony width range,End of the colony width range,X,float,{float},1,,,data administration,0,1,0,0.0,0.0,1.0,,2017-02-08 09:59:30
970,met_antibiotica,MET_group_ID,Group ID of combined antibiotics,Group ID of combined antibiotics,Group of combined antibiotics,X,integer,{integer},m,324.5,325.5,morphology_physiology,1,0,0,1.0,1.0,1.0,,2017-10-18 13:37:04
971,culture_medium,medium_growth,Culture medium growth,Culture medium growth,"if 1 growth, 0 no growth",X,1 or 0,{boolean},m,1.5,1.5,culture_growth_condition,1,1,1,1.0,1.0,1.0,,2017-10-18 13:37:51
972,observation,ability,Ability,Ability,Able/ not able of e.g. decomposition/lysis,,enumeration,[able|not able],m,310.0,310.0,morphology_physiology,0,1,0,0.0,0.0,1.0,"Nur für die Suche, wird nicht angezeigt",2017-12-06 09:09:14
973,kit_api_20A_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:57:48
974,kit_api_20E_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:57:51
975,kit_api_20NE_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:57:54
976,kit_api_20STR_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:57:57
977,kit_api_50CHac_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:00
978,kit_api_50CHas_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:07
979,kit_api_CAM_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:11
980,kit_api_ID32E_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:15
981,kit_api_ID32STA_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:18
982,kit_api_LIST_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:21
983,kit_api_NH_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:24
984,kit_api_STA_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:27
985,kit_api_coryne_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:30
986,kit_api_rID32A_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:32
987,kit_api_rID32STR_meta,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:35
988,kit_api_zym_ec,name_bacdive,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit in bacdive.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-05-23 15:58:38
989,met_antibiogram,ID_met_antibiogram,ID_met_antibiogram,ID_met_antibiogram,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2017-08-02 13:10:13
990,met_antibiogram,FK_tbl_antibio_mcro,FK_tbl_antibio_mcro,FK_tbl_antibio_mcro,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Foreign key for tbl_antibio in microbiology,2017-08-02 13:12:39
991,met_antibiogram,P_res,P_res,P_res,P_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,P_res,2017-10-18 13:37:04
992,met_antibiogram,P_antibiogram,Penicillin G,Penicillin G,6 µg (disc),1,value,{float},1,5.0,5.0,morphology_physiology,1,1,0,1.0,1.0,1.0,P_antibiogram,2017-10-18 13:37:04
993,met_antibiogram,P_rgStart,P_rgStart,P_rgStart,P_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,P_rgStart,2017-10-18 13:37:04
994,met_antibiogram,P_rgEnd,P_rgEnd,P_rgEnd,P_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,P_rgEnd,2017-10-18 13:37:04
995,met_antibiogram,OX_res,OX_res,OX_res,OX_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,OX_res,2017-10-18 13:37:04
996,met_antibiogram,OX_antibiogram,Oxacillin,Oxacillin,5 µg (disc),1,value,{float},1,6.0,6.0,morphology_physiology,1,1,0,1.0,1.0,1.0,OX_antibiogram,2017-10-18 13:37:04
997,met_antibiogram,OX_rgStart,OX_rgStart,OX_rgStart,OX_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,OX_rgStart,2017-10-18 13:37:04
998,met_antibiogram,OX_rgEnd,OX_rgEnd,OX_rgEnd,OX_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,OX_rgEnd,2017-10-18 13:37:04
999,met_antibiogram,AMP_res,AMP_res,AMP_res,AMP_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,AMP_res,2017-10-18 13:37:04
1000,met_antibiogram,AMP_antibiogram,Ampicillin,Ampicillin,10 µg (disc),1,value,{float},1,7.0,7.0,morphology_physiology,1,1,0,1.0,1.0,1.0,AMP_antibiogram,2017-10-18 13:37:04
1001,met_antibiogram,AMP_rgStart,AMP_rgStart,AMP_rgStart,AMP_rgStart,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,AMP_rgStart,2017-10-18 13:37:04
1002,met_antibiogram,AMP_rgEnd,AMP_rgEnd,AMP_rgEnd,AMP_rgEnd,1,value,{integer},1,,,morphology_physiology,0,1,0,0.0,0.0,1.0,AMP_rgEnd,2017-10-18 13:37:04
1003,met_antibiogram,TIC_res,TIC_res,TIC_res,TIC_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,TIC_res,2017-10-18 13:37:04
1004,met_antibiogram,MEZ_res,MEZ_res,MEZ_res,MEZ_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,MEZ_res,2017-10-18 13:37:04
1005,met_antibiogram,KF_res,KF_res,KF_res,KF_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,KF_res,2017-10-18 13:37:04
1006,met_antibiogram,KZ_res,KZ_res,KZ_res,KZ_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,KZ_res,2017-10-18 13:37:04
1007,met_antibiogram,CTX_res,CTX_res,CTX_res,CTX_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,CTX_res,2017-10-18 13:37:04
1008,met_antibiogram,ATM_res,ATM_res,ATM_res,ATM_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,ATM_res,2017-10-18 13:37:04
1009,met_antibiogram,IPM_res,IPM_res,IPM_res,IPM_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,IPM_res,2017-10-18 13:37:04
1010,met_antibiogram,TE_res,TE_res,TE_res,TE_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,TE_res,2017-10-18 13:37:04
1011,met_antibiogram,C_res,C_res,C_res,C_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,C_res,2017-10-18 13:37:04
1012,met_antibiogram,CN_res,CN_res,CN_res,CN_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,CN_res,2017-10-18 13:37:04
1013,met_antibiogram,AK_res,AK_res,AK_res,AK_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,AK_res,2017-10-18 13:37:04
1014,met_antibiogram,VA_res,VA_res,VA_res,VA_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,VA_res,2017-10-18 13:37:04
1015,met_antibiogram,E_res,E_res,E_res,E_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,E_res,2017-10-18 13:37:04
1016,met_antibiogram,MY_res,MY_res,MY_res,MY_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,MY_res,2017-10-18 13:37:04
1017,met_antibiogram,OFX_res,OFX_res,OFX_res,OFX_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,OFX_res,2017-10-18 13:37:04
1018,met_antibiogram,NOR_res,NOR_res,NOR_res,NOR_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,NOR_res,2017-10-18 13:37:04
1019,met_antibiogram,CT_res,CT_res,CT_res,CT_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,CT_res,2017-10-18 13:37:04
1020,met_antibiogram,PIP_res,PIP_res,PIP_res,PIP_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,PIP_res,2017-10-18 13:37:04
1021,met_antibiogram,F_res,F_res,F_res,F_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,F_res,2017-10-18 13:37:04
1022,met_antibiogram,B_res,B_res,B_res,B_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,B_res,2017-10-18 13:37:04
1023,met_antibiogram,PB_res,PB_res,PB_res,PB_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,PB_res,2017-10-18 13:37:04
1024,met_antibiogram,K_res,K_res,K_res,K_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,K_res,2017-10-18 13:37:04
1025,met_antibiogram,N_res,N_res,N_res,N_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,N_res,2017-10-18 13:37:04
1026,met_antibiogram,DO_res,DO_res,DO_res,DO_res,1,true or false,{boolean},1,,,morphology_physiology,0,0,0,0.0,0.0,1.0,DO_res,2017-10-18 13:37:04
