ID_met_antibiotica,metabolite_antib,MET_group_ID,is_antibiotic,ab_sensitive,ab_sensitivity_conc,rgStart_sens,rgEnd_sens,ab_sensitivity_unit,ab_intermediate,ab_intermediate_conc,rgStart_int,rgEnd_int,ab_intermediate_unit,ab_resistant,ab_resistance_conc,rgStart_res,rgEnd_res,ab_resistance_unit,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,last_change
19239,Metronidazole,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,6909.0,8316.0,140980,43869,1,2019-01-25 07:34:22
19240,Furazolidone,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,5195.0,8317.0,140980,43869,1,2019-01-25 07:34:22
19241,Carbenicillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,3393.0,8318.0,140980,43869,1,2019-01-25 07:34:22
19242,Cephalexin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,3534.0,8319.0,140980,43869,1,2019-01-25 07:34:22
19243,Minocycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,50694.0,8320.0,140980,43869,1,2019-01-25 07:34:22
19244,Ciprofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,100241.0,8321.0,140980,43869,1,2019-01-25 07:34:22
19245,Norfloxacin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,100246.0,8322.0,140980,43869,1,2019-01-25 07:34:22
19246,Ampicillin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,28971.0,8323.0,140980,43869,1,2019-01-25 07:34:22
19247,Ofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,7731.0,8324.0,140980,43869,1,2019-01-25 07:34:22
19248,Clindamycin,,1,1.0,2,2.0,2.0,µg (disc),,,,,,,,,,,3745.0,8325.0,140980,43869,1,2019-01-25 07:34:22
19249,Erythromycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,48923.0,8326.0,140980,43869,1,2019-01-25 07:34:22
19250,Lincomycin,,1,1.0,2,2.0,2.0,µg (disc),,,,,,,,,,,6472.0,8327.0,140980,43869,1,2019-01-25 07:34:22
19251,Piperacillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,8232.0,8328.0,140980,43869,1,2019-01-25 07:34:22
19252,Ampicillin,,1,1.0,50,50.0,50.0,µg/mL,,,,,,,,,,,28971.0,9758.0,140985,43873,1,2019-01-25 07:34:22
19253,Erythromycin,,1,1.0,50,50.0,50.0,µg/mL,,,,,,,,,,,48923.0,9759.0,140985,43873,1,2019-01-25 07:34:22
19254,Gentamicin,,1,1.0,5,5.0,5.0,µg/mL,,,,,,,,,,,17833.0,8329.0,140985,43873,1,2019-01-25 07:34:22
19255,Kanamycin,,1,1.0,5,5.0,5.0,µg/mL,,,,,,,,,,,6104.0,8330.0,140985,43873,1,2019-01-25 07:34:22
19256,Streptomycin,,1,1.0,5,5.0,5.0,µg/mL,,,,,,,,,,,17076.0,8331.0,140985,43873,1,2019-01-25 07:34:22
19257,Tetracycline,,1,1.0,5,5.0,5.0,µg/mL,,,,,,,,,,,27902.0,8332.0,140985,43873,1,2019-01-25 07:34:22
19258,Ampicillin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,28971.0,8333.0,140991,43878,1,2019-01-25 07:34:22
19259,Chloramphenicol,,1,1.0,50,50.0,50.0,µg (disc),,,,,,,,,,,17698.0,8334.0,140991,43878,1,2019-01-25 07:34:22
19260,Gentamicin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,17833.0,8335.0,140991,43878,1,2019-01-25 07:34:22
19261,Kanamycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,8336.0,140991,43878,1,2019-01-25 07:34:22
19262,Penicillin G,,1,1.0,10,10.0,10.0,Unit (disc),,,,,,,,,,,18208.0,8337.0,140991,43878,1,2019-01-25 07:34:22
19263,Polymyxin B,,1,1.0,300,300.0,300.0,Unit (disc),,,,,,,,,,,8309.0,8338.0,140991,43878,1,2019-01-25 07:34:22
19264,Tetracycline,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,27902.0,8339.0,140991,43878,1,2019-01-25 07:34:22
19265,Ampicillin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,28971.0,8340.0,140990,43877,1,2019-01-25 07:34:22
19266,Carbenicillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,3393.0,8341.0,140990,43877,1,2019-01-25 07:34:22
19267,Cephradine,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,3547.0,8342.0,140990,43877,1,2019-01-25 07:34:22
19268,Ciprofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,100241.0,8343.0,140990,43877,1,2019-01-25 07:34:22
19269,Cephalexin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,3534.0,8344.0,140990,43877,1,2019-01-25 07:34:22
19270,Gentamicin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17833.0,8345.0,140990,43877,1,2019-01-25 07:34:22
19271,Rocephin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,,8346.0,140990,43877,1,2019-01-25 07:34:22
19272,Kanamycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,8347.0,140990,43877,1,2019-01-25 07:34:22
19273,Cefazolin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,474053.0,8348.0,140990,43877,1,2019-01-25 07:34:22
19274,Ofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,7731.0,8349.0,140990,43877,1,2019-01-25 07:34:22
19275,Oxacillin,,1,1.0,1,1.0,1.0,µg (disc),,,,,,,,,,,7809.0,8350.0,140990,43877,1,2019-01-25 07:34:22
19276,Penicillin G,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,18208.0,8351.0,140990,43877,1,2019-01-25 07:34:22
19277,Polymyxin B,,1,1.0,30,30.0,30.0,Unit (disc),,,,,,,,,,,8309.0,8352.0,140990,43877,1,2019-01-25 07:34:22
19278,Piperacillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,8232.0,8353.0,140990,43877,1,2019-01-25 07:34:22
19279,Rifampicin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28077.0,8354.0,140990,43877,1,2019-01-25 07:34:22
19280,Tetracycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,27902.0,8355.0,140990,43877,1,2019-01-25 07:34:22
19281,Furazolidone,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,5195.0,8356.0,140990,43877,1,2019-01-25 07:34:22
19282,Carbenicillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,3393.0,8357.0,140996,43882,1,2019-01-25 07:34:22
19283,Gentamicin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,17833.0,8358.0,140996,43882,1,2019-01-25 07:34:22
19284,Neomycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,7507.0,8359.0,140996,43882,1,2019-01-25 07:34:22
19285,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,8360.0,140996,43882,1,2019-01-25 07:34:22
19286,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,8361.0,140996,43882,1,2019-01-25 07:34:22
19287,Polymyxin B,,1,1.0,100,100.0,100.0,Unit (disc),,,,,,,,,,,8309.0,8362.0,140996,43882,1,2019-01-25 07:34:22
19288,Tetracycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,27902.0,8363.0,140996,43882,1,2019-01-25 07:34:22
19289,Chloramphenicol,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,17698.0,8364.0,140996,43882,1,2019-01-25 07:34:22
19290,Kanamycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,8365.0,140996,43882,1,2019-01-25 07:34:22
19291,Streptomycin,,1,1.0,50,50.0,50.0,µg (disc),,,,,,,,,,,17076.0,8366.0,140996,43882,1,2019-01-25 07:34:22
19292,Carbenicillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,3393.0,8367.0,140995,43881,1,2019-01-25 07:34:22
19293,Chloramphenicol,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,17698.0,8368.0,140995,43881,1,2019-01-25 07:34:22
19294,Gentamicin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,17833.0,8369.0,140995,43881,1,2019-01-25 07:34:22
19295,Kanamycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,8370.0,140995,43881,1,2019-01-25 07:34:22
19296,Neomycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,7507.0,8371.0,140995,43881,1,2019-01-25 07:34:22
19297,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,8372.0,140995,43881,1,2019-01-25 07:34:22
19298,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,8373.0,140995,43881,1,2019-01-25 07:34:22
19299,Polymyxin B,,1,1.0,100,100.0,100.0,Unit (disc),,,,,,,,,,,8309.0,8374.0,140995,43881,1,2019-01-25 07:34:22
19300,Streptomycin,,1,1.0,50,50.0,50.0,µg (disc),,,,,,,,,,,17076.0,8375.0,140995,43881,1,2019-01-25 07:34:22
19301,Tetracycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,27902.0,8376.0,140995,43881,1,2019-01-25 07:34:22
19302,Gentamicin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,17833.0,8377.0,140998,43884,1,2019-01-25 07:34:22
19303,Kanamycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,8378.0,140998,43884,1,2019-01-25 07:34:22
19304,Neomycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,7507.0,8379.0,140998,43884,1,2019-01-25 07:34:22
19305,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,8380.0,140998,43884,1,2019-01-25 07:34:22
19306,Carbenicillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,3393.0,8381.0,140998,43884,1,2019-01-25 07:34:22
19307,Cephalotin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,124991.0,8382.0,140998,43884,1,2019-01-25 07:34:22
19308,Chloramphenicol,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,17698.0,8383.0,140998,43884,1,2019-01-25 07:34:22
19309,Tetracycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,27902.0,8384.0,140998,43884,1,2019-01-25 07:34:22
19310,Sodium formate,,1,1.0,,,,,,,,,,,,,,,62965.0,8385.0,140369,43890,1,2019-01-25 07:34:22
19311,Fusidic acid,,1,1.0,,,,,,,,,,,,,,,29013.0,8386.0,140369,43890,1,2019-01-25 07:34:22
19312,Guanidinium chloride,,1,1.0,,,,,,,,,,,,,,,32735.0,8387.0,140369,43890,1,2019-01-25 07:34:22
19313,Lincomycin,,1,1.0,,,,,,,,,,,,,,,6472.0,8388.0,140369,43890,1,2019-01-25 07:34:22
19314,Lithium chloride,,1,1.0,,,,,,,,,,,,,,,48607.0,8389.0,140369,43890,1,2019-01-25 07:34:22
19315,Nalidixic acid,,1,1.0,,,,,,,,,,,,,,,100147.0,8390.0,140369,43890,1,2019-01-25 07:34:22
19316,Niaproof,,1,1.0,,,,,,,,,,,,,,,75273.0,8391.0,140369,43890,1,2019-01-25 07:34:22
19317,Tetrazolium blue,,1,1.0,,,,,,,,,,,,,,,75198.0,8392.0,140369,43890,1,2019-01-25 07:34:22
19318,Troleandomycin,,1,1.0,,,,,,,,,,,,,,,45735.0,8393.0,140369,43890,1,2019-01-25 07:34:22
19319,Vancomycin,,1,1.0,,,,,,,,,,,,,,,28001.0,8394.0,140369,43890,1,2019-01-25 07:34:22
19320,Amoxicillin,,1,1.0,,,,,,,,,,,,,,,2676.0,8395.0,140369,43890,1,2019-01-25 07:34:22
19321,Cefazolin,,1,1.0,,,,,,,,,,,,,,,474053.0,8396.0,140369,43890,1,2019-01-25 07:34:22
19322,Ceftriaxone,,1,1.0,,,,,,,,,,,,,,,29007.0,8397.0,140369,43890,1,2019-01-25 07:34:22
19323,Enoxacin,,1,1.0,,,,,,,,,,,,,,,157175.0,8398.0,140369,43890,1,2019-01-25 07:34:22
19324,Gentamicin,,1,1.0,,,,,,,,,,,,,,,17833.0,8399.0,140369,43890,1,2019-01-25 07:34:22
19325,Lomefloxacin,,1,1.0,,,,,,,,,,,,,,,116278.0,8400.0,140369,43890,1,2019-01-25 07:34:22
19326,Minocycline,,1,1.0,,,,,,,,,,,,,,,50694.0,8401.0,140369,43890,1,2019-01-25 07:34:22
19327,Neomycin,,1,1.0,,,,,,,,,,,,,,,7507.0,8402.0,140369,43890,1,2019-01-25 07:34:22
19328,Polymyxin B,,1,1.0,,,,,,,,,,,,,,,8309.0,8403.0,140369,43890,1,2019-01-25 07:34:22
19329,Spectinomycin,,1,1.0,,,,,,,,,,,,,,,9215.0,8404.0,140369,43890,1,2019-01-25 07:34:22
19330,Sulfathiazole,,1,1.0,,,,,,,,,,,,,,,9337.0,8405.0,140369,43890,1,2019-01-25 07:34:22
19331,Vibriostat,,1,1.0,,,,,,,,,,,,,,,73908.0,8406.0,140369,43890,1,2019-01-25 07:34:22
19332,Sulfamethoxazole,,1,1.0,,,,,,,,,,,,,,,9332.0,8407.0,140369,43890,1,2019-01-25 07:34:22
19333,Trimethoprim,26.0,1,1.0,,,,,,,,,,,,,,,45924.0,8408.0,140371,43892,1,2019-01-25 07:34:22
19334,Sulfamethoxazole,26.0,1,1.0,,,,,,,,,,,,,,,9332.0,8409.0,140371,43892,1,2019-01-25 07:34:22
19335,Linezolid,,1,1.0,,,,,,,,,,,,,,,63607.0,8410.0,140371,43892,1,2019-01-25 07:34:22
19336,Ciprofloxacin,,1,1.0,,,,,,,,,,,,,,,100241.0,8411.0,140371,43892,1,2019-01-25 07:34:22
19337,Moxifloxacin,,1,1.0,,,,,,,,,,,,,,,63611.0,8412.0,140371,43892,1,2019-01-25 07:34:22
19338,Amikacin,,1,1.0,,,,,,,,,,,,,,,2637.0,8413.0,140371,43892,1,2019-01-25 07:34:22
19339,Clarithromycin,,1,1.0,,,,,,,,,,,,,,,3732.0,8414.0,140371,43892,1,2019-01-25 07:34:22
19340,Streptomycin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17076.0,8415.0,141010,43906,1,2019-01-25 07:34:22
19341,Kanamycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,8416.0,141010,43906,1,2019-01-25 07:34:22
19342,Sulfamethoxydiazine,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,53727.0,8417.0,141010,43906,1,2019-01-25 07:34:22
19343,Norfloxacin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,100246.0,8418.0,141010,43906,1,2019-01-25 07:34:22
19344,Chloramphenicol,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,17698.0,8419.0,141010,43906,1,2019-01-25 07:34:22
19345,Neomycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,7507.0,8420.0,141010,43906,1,2019-01-25 07:34:22
19346,Ampicillin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,28971.0,8421.0,141010,43906,1,2019-01-25 07:34:22
19347,Erythromycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,48923.0,8422.0,141010,43906,1,2019-01-25 07:34:22
19348,Rocephin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,,8423.0,141010,43906,1,2019-01-25 07:34:22
19349,Cefotaxime,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,204928.0,8424.0,141010,43906,1,2019-01-25 07:34:22
19350,Rifampicin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28077.0,8425.0,141010,43906,1,2019-01-25 07:34:22
19351,Tobramycin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,28864.0,8426.0,141010,43906,1,2019-01-25 07:34:22
19352,Ofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,7731.0,8427.0,141010,43906,1,2019-01-25 07:34:22
19353,Nalidixic acid,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,100147.0,8428.0,141010,43906,1,2019-01-25 07:34:22
19354,Gentamicin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17833.0,8429.0,141010,43906,1,2019-01-25 07:34:22
19355,Carbenicillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,3393.0,8430.0,141011,43907,1,2019-01-25 07:34:22
19356,Chloramphenicol,,1,1.0,100,100.0,100.0,,,,,,,,,,,,17698.0,8431.0,141011,43907,1,2019-01-25 07:34:22
19357,Lincomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,6472.0,8432.0,141011,43907,1,2019-01-25 07:34:22
19358,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,8433.0,141011,43907,1,2019-01-25 07:34:22
19359,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,8434.0,141011,43907,1,2019-01-25 07:34:22
19360,Tetracycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,27902.0,8435.0,141011,43907,1,2019-01-25 07:34:22
19361,Cephalotin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,124991.0,8436.0,141011,43907,1,2019-01-25 07:34:22
19362,Cefotaxime,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,204928.0,8437.0,141033,43915,1,2019-01-25 07:34:22
19363,Kanamycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,8438.0,141033,43915,1,2019-01-25 07:34:22
19364,Vancomycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28001.0,8439.0,141033,43915,1,2019-01-25 07:34:22
19365,Ceftriaxone,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,29007.0,8440.0,141033,43915,1,2019-01-25 07:34:22
19366,Erythromycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,48923.0,8441.0,141033,43915,1,2019-01-25 07:34:22
19367,Chloramphenicol,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,17698.0,8442.0,141033,43915,1,2019-01-25 07:34:22
19368,Neomycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,7507.0,8443.0,141033,43915,1,2019-01-25 07:34:22
19369,Rifampicin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28077.0,8444.0,141033,43915,1,2019-01-25 07:34:22
19370,Ciprofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,100241.0,8445.0,141034,43916,1,2019-01-25 07:34:22
19371,Gentamicin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17833.0,8446.0,141034,43916,1,2019-01-25 07:34:22
19372,Kanamycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,8447.0,141034,43916,1,2019-01-25 07:34:22
19373,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,8448.0,141034,43916,1,2019-01-25 07:34:22
19374,Polymyxin,,1,1.0,300,300.0,300.0,Unit (disc),,,,,,,,,,,59062.0,8449.0,141034,43916,1,2019-01-25 07:34:22
19375,Streptomycin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17076.0,8450.0,141034,43916,1,2019-01-25 07:34:22
19376,Tobramycin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,28864.0,8451.0,141034,43916,1,2019-01-25 07:34:22
19377,Vancomycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28001.0,8452.0,141034,43916,1,2019-01-25 07:34:22
19378,Ciprofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,100241.0,8453.0,141035,43916,1,2019-01-25 07:34:22
19379,Gentamicin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17833.0,8454.0,141035,43916,1,2019-01-25 07:34:22
19380,Kanamycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,8455.0,141035,43916,1,2019-01-25 07:34:22
19381,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,8456.0,141035,43916,1,2019-01-25 07:34:22
19382,Polymyxin,,1,1.0,300,300.0,300.0,Unit (disc),,,,,,,,,,,59062.0,8457.0,141035,43916,1,2019-01-25 07:34:22
19383,Streptomycin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17076.0,8458.0,141035,43916,1,2019-01-25 07:34:22
19384,Tobramycin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,28864.0,8459.0,141035,43916,1,2019-01-25 07:34:22
19385,Vancomycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28001.0,8460.0,141035,43916,1,2019-01-25 07:34:22
19386,Ciprofloxacin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,100241.0,8461.0,141036,43916,1,2019-01-25 07:34:22
19387,Gentamicin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17833.0,8462.0,141036,43916,1,2019-01-25 07:34:22
19388,Kanamycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,8463.0,141036,43916,1,2019-01-25 07:34:22
19389,Novobiocin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,28368.0,8464.0,141036,43916,1,2019-01-25 07:34:22
19390,Polymyxin,,1,1.0,300,300.0,300.0,Unit (disc),,,,,,,,,,,59062.0,8465.0,141036,43916,1,2019-01-25 07:34:22
19391,Streptomycin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17076.0,8466.0,141036,43916,1,2019-01-25 07:34:22
19392,Tobramycin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,28864.0,8467.0,141036,43916,1,2019-01-25 07:34:22
19393,Vancomycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28001.0,8468.0,141036,43916,1,2019-01-25 07:34:22
19394,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,8469.0,141038,43918,1,2019-01-25 07:34:22
19395,Bacitracin,,1,1.0,0.04,0.04,0.04,Unit (disc),,,,,,,,,,,28669.0,8470.0,141038,43918,1,2019-01-25 07:34:22
19396,Nystatin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,7660.0,8471.0,141038,43918,1,2019-01-25 07:34:22
19397,Chloramphenicol,,1,1.0,100,100.0,100.0,µg/mL,,,,,,,,,,,17698.0,8472.0,141042,43922,1,2019-01-25 07:34:22
19398,Gentamicin,,1,1.0,100,100.0,100.0,µg/mL,,,,,,,,,,,17833.0,8473.0,141042,43922,1,2019-01-25 07:34:22
19399,Streptomycin,,1,1.0,100,100.0,100.0,µg/mL,,,,,,,,,,,17076.0,8474.0,141042,43922,1,2019-01-25 07:34:22
19400,Carbenicillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,3393.0,8475.0,141043,43923,1,2019-01-25 07:34:22
19401,Cephalothin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,3542.0,8476.0,141043,43923,1,2019-01-25 07:34:22
19402,Chloramphenicol,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,17698.0,8477.0,141043,43923,1,2019-01-25 07:34:22
19403,Lincomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,6472.0,8478.0,141043,43923,1,2019-01-25 07:34:22
19404,Oleandomycin,,1,1.0,15,15.0,15.0,µg (disc),,,,,,,,,,,16869.0,8479.0,141043,43923,1,2019-01-25 07:34:22
19405,Penicillin G,,1,1.0,20,20.0,20.0,Unit (disc),,,,,,,,,,,18208.0,8480.0,141043,43923,1,2019-01-25 07:34:22
19406,Streptomycin,,1,1.0,50,50.0,50.0,µg (disc),,,,,,,,,,,17076.0,8481.0,141043,43923,1,2019-01-25 07:34:22
19407,Ampicillin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,28971.0,8482.0,141049,43929,1,2019-01-25 07:34:22
19408,Cefuroxime,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,3515.0,8483.0,141049,43929,1,2019-01-25 07:34:22
19409,Streptomycin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17076.0,8484.0,141049,43929,1,2019-01-25 07:34:22
19410,Tetracycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,27902.0,8485.0,141049,43929,1,2019-01-25 07:34:22
19411,(-)-Anisomycin,,1,1.0,20,20.0,20.0,µg (disc),,,,,,,,,,,338412.0,8486.0,141051,43931,1,2019-01-25 07:34:22
19412,Bacitracin,,1,1.0,0.04,0.04,0.04,Unit (disc),,,,,,,,,,,28669.0,8487.0,141051,43931,1,2019-01-25 07:34:22
19413,Novobiocin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28368.0,8488.0,141051,43931,1,2019-01-25 07:34:22
19414,Ampicillin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,28971.0,8489.0,141053,43933,1,2019-01-25 07:34:22
19415,Carbenicillin,,1,1.0,100,100.0,100.0,µg (disc),,,,,,,,,,,3393.0,8490.0,141053,43933,1,2019-01-25 07:34:22
19416,Cefalotin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,124991.0,8491.0,141053,43933,1,2019-01-25 07:34:22
19417,Chloramphenicol,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,17698.0,8492.0,141053,43933,1,2019-01-25 07:34:22
19418,Erythromycin,,1,1.0,5,5.0,5.0,µg (disc),,,,,,,,,,,48923.0,8493.0,141053,43933,1,2019-01-25 07:34:22
19419,Gentamicin,,1,1.0,10,10.0,10.0,µg (disc),,,,,,,,,,,17833.0,8494.0,141053,43933,1,2019-01-25 07:34:22
19420,Kanamycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,6104.0,8495.0,141053,43933,1,2019-01-25 07:34:22
19421,Penicillin,,1,1.0,6,6.0,6.0,µg (disc),,,,,,,,,,,17334.0,8496.0,141053,43933,1,2019-01-25 07:34:22
19422,Polymyxin,,1,1.0,180,180.0,180.0,µg (disc),,,,,,,,,,,59062.0,8497.0,141053,43933,1,2019-01-25 07:34:22
19423,Rifampicin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28077.0,8498.0,141053,43933,1,2019-01-25 07:34:22
19424,Tetracycline,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,27902.0,8499.0,141053,43933,1,2019-01-25 07:34:22
19425,Vancomycin,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,28001.0,8500.0,141053,43933,1,2019-01-25 07:34:22
19426,Penicillin,,1,1.0,10,10.0,10.0,Unit (disc),,,,,,,,,,,17334.0,8501.0,141056,43936,1,2019-01-25 07:34:22
19427,Chloramphenicol,,1,1.0,30,30.0,30.0,µg (disc),,,,,,,,,,,17698.0,8502.0,141056,43936,1,2019-01-25 07:34:22
