ID_colony_morphology,medium_name,medium_composition,colony_len,rgStart_len,rgEnd_len,colony_len_unit,colony_width,rgStart_wid,rgEnd_wid,colony_width_unit,colony_shape,colony_color,incubation_period,rgStart,rgEnd,hemolysis_type,hemolysis_ability,ID_strains,ID_reference,manual_annotation,last_change
14437,R2A agar,,,,,,,,,,circular,light yellow,,,,,,140984,43872,1,2019-01-24 07:44:57
14438,Yeast mannitol agar,,3-4,3.0,4.0,mm,3-4,3.0,4.0,mm,circular,milky,2 days,2.0,2.0,,,140985,43873,1,2019-01-24 07:44:57
14439,R2A agar,,1-2,1.0,2.0,mm,1-2,1.0,2.0,mm,circular,light yellow,5 days,5.0,5.0,,,140986,43874,1,2019-01-24 07:44:57
14440,Marine agar,,0.5-1.0,0.5,1.0,mm,0.5-1.0,0.5,1.0,mm,circular,yellow,2 days,2.0,2.0,,,140987,43875,1,2019-01-24 07:44:57
14441,Marine agar,,0.5-1.2,0.5,1.2,mm,0.5-1.2,0.5,1.2,mm,circular,yellow,2 days,2.0,2.0,,,140988,43875,1,2019-01-24 07:44:57
14442,Marine agar 2216,,1.0-2.0,1.0,2.0,mm,1.0-2.0,1.0,2.0,mm,circular,light yellow,4 days,4.0,4.0,,,140989,43876,1,2019-01-24 07:44:57
14443,Marine agar 2216,,0.5-1.0,0.5,1.0,mm,0.5-1.0,0.5,1.0,mm,circular,brown,3 days,3.0,3.0,,,140990,43877,1,2019-01-24 07:44:57
14444,modified R2A agar,"1.5x concentrated; 4.5 g/L R2A broth, 15 g/L agar",,,,,,,,,circular,yellow,,,,,,140991,43878,1,2019-01-24 07:44:57
14445,,,,,,,,,,,circular,colourless,,,,,,140992,43879,1,2019-01-24 07:44:57
14446,,,,,,,,,,,circular,colourless,,,,,,140993,43879,1,2019-01-24 07:44:57
14447,Marine agar 2216,,,,,,,,,,circular,pale yellow,,,,,,140994,43880,1,2019-01-24 07:44:57
14448,Marine agar 2216,,2.0-3.0,2.0,3.0,mm,2.0-3.0,2.0,3.0,mm,circular,brownish pink,3 days,3.0,3.0,,,140995,43881,1,2019-01-24 07:44:57
14449,Marine agar 2216,,1.0-1.5,1.0,1.5,mm,1.0-1.5,1.0,1.5,mm,circular,greyish yellow,3 days,3.0,3.0,,,140996,43882,1,2019-01-24 07:44:57
14450,Marine agar 2216,,1.0-2.0,1.0,2.0,mm,1.0-2.0,1.0,2.0,mm,circular,cream,3 days,3.0,3.0,,,140997,43883,1,2019-01-24 07:44:57
14451,Marine agar 2216,,0.7-1.0,0.7,1.0,mm,0.7-1.0,0.7,1.0,mm,circular,depp orange-yellow,5 days,5.0,5.0,,,140998,43884,1,2019-01-24 07:44:57
14452,R2A agar,,1-2,1.0,2.0,mm,1-2,1.0,2.0,mm,circular,yellow,,,,,,140999,43885,1,2019-01-24 07:44:57
14453,Nutrient agar,,2,2.0,2.0,mm,2,2.0,2.0,mm,circular,pink,,,,,,141000,43886,1,2019-01-24 07:44:57
14454,SMM medium,"NaCl 46.8 g/L, MgCl 2.6H2O 19.5 g/L, MgSO4.7H2O 30.5 g/L, CaCl2 0.5 g/L, KCl3.0 g/L, NaHCO3 0.1 g/L, NaBr 0.35 g/L, casein digest 5.0 g/L, sodium pyruvate 1.1 g/L, pH 7.5",0.5-1.0,0.5,1.0,mm,0.5-1.0,0.5,1.0,mm,circular,yellow-brown,5 days,5.0,5.0,,,141001,43888,1,2019-01-24 07:44:57
14455,R2A agar,,,,,,,,,,,whitish-yellow,,,,,,141002,43889,1,2019-01-24 07:44:57
14456,Middelbrock 7H10,"supplemented with oleic acid, albumin, dextrose, catalase",,,,,,,,,,ivory coloured colonies,7 days,7.0,7.0,,,140369,43890,1,2019-01-24 07:44:57
14457,Peptone-meat extract-glycerol agar,,,,,,,,,,,ivory coloured colonies,7 days,7.0,7.0,,,140369,43890,1,2019-01-24 07:44:57
14458,Trypicase soy agar,,0.3-1.0,0.3,1.0,mm,0.3-1.0,0.3,1.0,mm,circular,cream to light yellow,14 days,14.0,14.0,,,140370,43891,1,2019-01-24 07:44:57
14459,,,,,,,,,,,,unpigmented,,,,,,140371,43892,1,2019-01-24 07:44:57
14460,Trypticase soy agar,,0.5-1.2,0.5,1.2,mm,0.5-1.2,0.5,1.2,mm,circular,orange,7 days,7.0,7.0,,,141003,43893,1,2019-01-24 07:44:57
14461,NBRC medium 802,"1.0% Hipolypepton (Nihon Pharmaceutical), 0.2% yeast extract, 0.1% MgSO4.7H2O, 1.5% agar, pH 7.0",1.0-2.0,1.0,2.0,mm,1.0-2.0,1.0,2.0,mm,circular,yellow,3 days,3.0,3.0,,,141004,43894,1,2019-01-24 07:44:57
14462,Columbia blood agar,,<1,1.0,1.0,mm,<1,1.0,1.0,mm,circular,greyish white,1 day,1.0,1.0,,,140372,43895,1,2019-01-24 07:44:57
14463,ISP 2,supplemeted with 5% (w/v) NaCl,,,,,,,,,,light yellow,,,,,,141005,43896,1,2019-01-24 07:44:57
14464,ISP 3 agar,supplemeted with 5% (w/v) NaCl,,,,,,,,,,light yellow,,,,,,141005,43896,1,2019-01-24 07:44:57
14465,ISP 4,supplemeted with 5% (w/v) NaCl,,,,,,,,,,light yellow,,,,,,141005,43896,1,2019-01-24 07:44:57
14466,Starch casein agar,"soluble starch 10 g/L, casein 0.3 g/L, KNO3 2 g/L, NaCl2 g/L, K2HPO4 2 g/L, MgSO4.7H2O 0.05 g/L, CaCO3 0.02 g/L, FeSO4.7H2O 0.01 g/L, agar 15 g/L, pH 4.5, supplemented with cycloheximide and nystatin (50 µg/mL)",,,,,,,,,,light yellow,,,,,,141006,43897,1,2019-01-24 07:44:57
14467,modified Benett's agar,"glucose 10 g/L, casitone 2 g/L, yeast extract 1 g/L, Lab-Lemco powder 0.8 g/L and agar 15 /L, pH 5.5",,,,,,,,,,light yellow,,,,,,141006,43897,1,2019-01-24 07:44:57
14468,ISP 2 agar,,,,,,,,,,,light yellow,,,,,,141006,43897,1,2019-01-24 07:44:57
14469,ISP 3 agar,,,,,,,,,,,light yellow,,,,,,141006,43897,1,2019-01-24 07:44:57
14470,NBRC medium 802,"1.0 % (w/v) Hipolypepton, 0.2 % (w/v) yeast extract, 0.1 % (w/v) MgSO4.7H2O,1.5 % (w/v) agar; pH 7.0 supplemented with 3.0 % (w/v) NaCl",,,,,,,,,circular,pale yellow,,,,,,141007,43898,1,2019-01-24 07:44:57
14471,ISP 2 agar,,,,,,,,,,,light-orange,7 days,7.0,7.0,,,140373,43899,1,2019-01-24 07:44:57
14472,ISP 3 agar,,,,,,,,,,,light yellowish pink,7 days,7.0,7.0,,,140373,43899,1,2019-01-24 07:44:57
14473,ISP 5 agar,,,,,,,,,,,colourless,7 days,7.0,7.0,,,140373,43899,1,2019-01-24 07:44:57
14474,Potato-dextrose agar,,,,,,,,,,,light orange,7 days,7.0,7.0,,,140373,43899,1,2019-01-24 07:44:57
14475,ISP 4 agar,,,,,,,,,,,yellowish pink,7 days,7.0,7.0,,,140373,43899,1,2019-01-24 07:44:57
14476,Czapek's agar,,,,,,,,,,,light yellowish pink,7 days,7.0,7.0,,,140373,43899,1,2019-01-24 07:44:57
14477,Nutrient agar,,,,,,,,,,,colourless,7 days,7.0,7.0,,,140373,43899,1,2019-01-24 07:44:57
14478,Horikoshi alkaline medium,"10.0 g/L D-glucose, 5.0 g/L peptone, 5.0 g/L yeast extract, 1.0 g/L KH2PO4, 0.2 g/L MgSO4.7H2O, 5.0 g/L Na2CO3, 15.0 g/L agar, pH 9.0",,,,,,,,,circular,creamish white,1-2 days,1.0,2.0,,,140404,43900,1,2019-01-24 07:44:57
14479,Marine agar 2216E,,1-3,1.0,3.0,mm,1-3,1.0,3.0,mm,circular,beige,3 days,3.0,3.0,,,140408,43901,1,2019-01-24 07:44:57
14480,"de Man, Rogosa and Sharpe (MRS) agar",,0.2-1.0,0.2,1.0,mm,0.2-1.0,0.2,1.0,mm,circular,white,3 days,3.0,3.0,,,140409,43902,1,2019-01-24 07:44:57
14481,"de Man, Rogosa and Sharpe (MRS) agar",,0.2-0.5,0.2,0.5,mm,0.2-0.5,0.2,0.5,mm,circular,grey,3 days,3.0,3.0,,,140410,43902,1,2019-01-24 07:44:57
14482,Trypticase soy agar,,,,,,,,,,circular,bright-yellow,2 days,2.0,2.0,,,141008,43903,1,2019-01-24 07:44:57
14483,Marine broth 2216,supplemented with 0.1 % (w/v) agar,0.8,0.8,0.8,mm,0.8,0.8,0.8,mm,circular,white,,,,,,141009,43905,1,2019-01-24 07:44:57
14484,Marine agar 2216,,2-3,2.0,3.0,mm,2-3,2.0,3.0,mm,circular,yellow,2 days,2.0,2.0,,,141010,43906,1,2019-01-24 07:44:57
14485,Marine agar 2216,,0.5-1.0,0.5,1.0,mm,0.5-1.0,0.5,1.0,mm,circular,reddish orange,5 days,5.0,5.0,,,141011,43907,1,2019-01-24 07:44:57
14486,Peptone yeast glucose,"peptone 3.0 g/L, yeast extract 5.0 g/L, glycerol 10.0 ml/L, betaine hydrochloride 1.25 g/L, sodium pyruvate 1.25 g/L, agar 15 g/L",,,,,,,,,circular,ivory white - pale yellow,7 days,7.0,7.0,,,141012,43908,1,2019-01-24 07:44:57
14487,Nutrient agar,,,,,,,,,,irregular,pale yellow,2 days,2.0,2.0,,,141013,43909,1,2019-01-24 07:44:57
14488,Man-Rogosa-Sharp,,1.0-2.5,1.0,2.5,mm,,,,,circular,white,,,,gamma,,141014,43910,1,2019-01-24 07:44:57
14489,Tryptone soy agar,,1-2,1.0,2.0,mm,1-2,1.0,2.0,mm,circular,yellow,2 days,2.0,2.0,,,141028,43911,1,2019-01-24 07:44:57
14490,Blood agar,,1-2,1.0,2.0,mm,1-2,1.0,2.0,mm,circular,colourless,2 days,2.0,2.0,,,141029,43912,1,2019-01-24 07:44:57
14491,Nutrient agar,,1-2,1.0,2.0,mm,1-2,1.0,2.0,mm,circular,cream,5 days,5.0,5.0,,,141030,43913,1,2019-01-24 07:44:57
14492,Blood agar,,1-2,1.0,2.0,mm,1-2,1.0,2.0,mm,circular,colourless,2 days,2.0,2.0,,,141031,43912,1,2019-01-24 07:44:57
14493,Butyrate enhanced R2A,supplemented with 0.3 % (w/v) butyrate,,,,,,,,,circular,white or colourless,,,,,,141032,43914,1,2019-01-24 07:44:57
14494,Marine agar 2216E,,<1.0,1.0,1.0,mm,<1.0,1.0,1.0,mm,circular,rose-brown,1.5 days,1.5,1.5,,,141033,43915,1,2019-01-24 07:44:57
14495,Basal salts agar,supplemented with thiosulfate,1-3,1.0,3.0,mm,1-3,1.0,3.0,mm,circular,off-white,,,,,,6091,43579,1,2019-01-24 07:44:57
14496,Basal salts agar,supplemented with thiosulfate,1-3,1.0,3.0,mm,1-3,1.0,3.0,mm,circular,off-white,,,,,,6092,43579,1,2019-01-24 07:44:57
14497,R2A agar,,0.7-1.2,0.7,1.2,mm,0.7-1.2,0.7,1.2,mm,irregular,dark yellow,4 days,4.0,4.0,,,141034,43916,1,2019-01-24 07:44:57
14498,R2A agar,,1.0-1.5,1.0,1.5,mm,1.0-1.5,1.0,1.5,mm,circular,yellow,4 days,4.0,4.0,,,141035,43916,1,2019-01-24 07:44:57
14499,R2A agar,,0.8-1.4,0.8,1.4,mm,0.8-1.4,0.8,1.4,mm,irregular,light yellow,4 days,4.0,4.0,,,141036,43916,1,2019-01-24 07:44:57
14500,Nutrient agar,,1-2,1.0,2.0,mm,1-2,1.0,2.0,mm,circular,yellowish,2 days,2.0,2.0,,,141037,43917,1,2019-01-24 07:44:57
14501,Neutral haloarchaeal medium,"supplemented with 3.9 M NaCl, yeast extract 0.05 g/L, fish peptone 0.25 g/L, sodium pyruvate 1.0 g/L, KCl 5.4  g/L, K2HPO4 0.3 g/L, CaCl2 0.29 g/L, NH4Cl 0.27 g/L, MgSO4.7H2O 26.8 g/L, MgCl2.6H2O 23.0 g/L, NaCl 184.0 g/L, pH 7.0-7.2",,,,,,,,,circular,red,,,,,,141038,43918,1,2019-01-24 07:44:57
14502,PYG-2 medium,"8 g/L peptone, 3 g/L yeast extract, 10 g/L D-glucose, 1 ml/L metal mixture, 10 g/L Na2CO3, pH 10",0.5-2.0,0.5,2.0,mm,0.5-2.0,0.5,2.0,mm,circular,creamy-white,3 days,3.0,3.0,,,141039,43919,1,2019-01-24 07:44:57
14503,R2A agar,,,,,,,,,,circular,light-yellow,,,,,,141040,43920,1,2019-01-24 07:44:57
14504,Marine agar 2216,,,,,,,,,,circular,yellow,,,,,,141041,43921,1,2019-01-24 07:44:57
14505,,,,,,,,,,,,brownish,,,,,,141042,43922,1,2019-01-24 07:44:57
14506,Marine agar 2216,,0.5-1.0,0.5,1.0,mm,0.5-1.0,0.5,1.0,mm,circular,light orange yellow,3 days,3.0,3.0,,,141043,43923,1,2019-01-24 07:44:57
14507,Marine agar 2216,,,,,,,,,,irregular,creamy white,,,,,,141044,43924,1,2019-01-24 07:44:57
14508,R2A agar,,2-3,2.0,3.0,mm,2-3,2.0,3.0,mm,circular,pale yellow,2 days,2.0,2.0,,,141046,43926,1,2019-01-24 07:44:57
14509,ISP 1 agar,,,,,,,,,,,yellowish-white,,,,,,141045,43925,1,2019-01-24 07:44:57
14510,ISP 2 agar,,,,,,,,,,,ivory,,,,,,141045,43925,1,2019-01-24 07:44:57
14511,ISP 6 agar,,,,,,,,,,,yellowish-white,,,,,,141045,43925,1,2019-01-24 07:44:57
14512,ISP 7 agar,,,,,,,,,,,yellowish-white,,,,,,141045,43925,1,2019-01-24 07:44:57
14513,Nutrient agar,,,,,,,,,,,ivory,,,,,,141045,43925,1,2019-01-24 07:44:57
14514,modified Benett's agar,,,,,,,,,,,ivory,,,,,,141045,43925,1,2019-01-24 07:44:57
14515,ISP 3 agar,,,,,,,,,,,pale yellow,,,,,,141045,43925,1,2019-01-24 07:44:57
14516,ISP 4 agar,,,,,,,,,,,yellowish-white,,,,,,141045,43925,1,2019-01-24 07:44:57
14517,ISP 5 agar,,,,,,,,,,,light yellow,,,,,,141045,43925,1,2019-01-24 07:44:57
14518,Yeast extract-malt extract agar,,,,,,,,,,circular,dark orange,5 days,5.0,5.0,,,141047,43927,1,2019-01-24 07:44:57
14519,Nutrient agar,,,,,,,,,,circular,yellow,7 days,7.0,7.0,,,141048,43928,1,2019-01-24 07:44:57
14520,modified-yeast extract-mannitol agar,,1-2,1.0,2.0,mm,1-2,1.0,2.0,mm,circular,,2-3 days,2.0,3.0,,,141049,43929,1,2019-01-24 07:44:57
14521,ISP 2 agar,,,,,,,,,,irregular,colourless - pale green,,,,,,141050,43930,1,2019-01-24 07:44:57
14522,,,,,,,,,,,circular,light-yellowish pink,,,,,,141051,43931,1,2019-01-24 07:44:57
14523,R2A agar,,,,,,,,,,circular,yellow,,,,,,141052,43932,1,2019-01-24 07:44:57
14524,,,,,,,,,,,circular,yellow,,,,alpha,,141053,43933,1,2019-01-24 07:44:57
14525,ISP 2 agar,,,,,,,,,,,reddish brown,,,,,,141054,43934,1,2019-01-24 07:44:57
14526,ISP 3 agar,,,,,,,,,,,orange,,,,,,141054,43934,1,2019-01-24 07:44:57
14527,ISP 4 agar,,,,,,,,,,,light brown,,,,,,141054,43934,1,2019-01-24 07:44:57
14528,ISP 5 agar,,,,,,,,,,,yellowish white,,,,,,141054,43934,1,2019-01-24 07:44:57
14529,ISP 6 agar,,,,,,,,,,,pinkish white,,,,,,141054,43934,1,2019-01-24 07:44:57
14530,ISP 7 agar,,,,,,,,,,,reddish brown,,,,,,141054,43934,1,2019-01-24 07:44:57
14531,Nutrient agar,,,,,,,,,,,light yellow,,,,,,141054,43934,1,2019-01-24 07:44:57
14532,Marine agar 2216,,1-2,1.0,2.0,mm,1-2,1.0,2.0,mm,circular,white,2 days,2.0,2.0,,,141055,43935,1,2019-01-24 07:44:57
14533,R2A agar,,0.5,0.5,0.5,mm,0.5,0.5,0.5,mm,circular,cream,3 days,3.0,3.0,,,141056,43936,1,2019-01-24 07:44:57
14534,Peptone yeast glucose agar,,2-3,2.0,3.0,mm,2-3,2.0,3.0,mm,circular,cream,3 days,3.0,3.0,,,141057,43937,1,2019-01-24 07:44:57
14535,Peptone yeast glucose agar,,2.0-2.5,2.0,2.5,mm,2.0-2.5,2.0,2.5,mm,circular,cream,,,,,,141058,43937,1,2019-01-24 07:44:57
14536,R2A agar,,,,,,,,,,circular,yellow,3 days,3.0,3.0,,,141059,43938,1,2019-01-24 07:44:57
14537,Trypticase soy agar,,,,,,,,,,,pale yellow,,,,,,141060,43939,1,2019-01-24 07:44:57
14538,Nutrient sheep blood agar,,7-8,7.0,8.0,mm,7-8,7.0,8.0,mm,circular,yellow-grey,2 days,2.0,2.0,gamma,,141061,43940,1,2019-01-24 07:44:57
14539,Marine ahar 2216,,1.0-2.0,1.0,2.0,mm,1.0-2.0,1.0,2.0,mm,circular,white,1 day,1.0,1.0,,,141062,43941,1,2019-01-24 07:44:57
14540,Marine agar 2216,,1-2,1.0,2.0,mm,1-2,1.0,2.0,mm,circular,cream,2 days,2.0,2.0,,,132993,43942,1,2019-01-24 07:44:57
14541,Marine agar 2216,,,,,,,,,,,cream,,,,,,134310,43942,1,2019-01-24 07:44:57
14542,Columbia agar,5% blood enriched,0.5-1.5,0.5,1.5,mm,0.5-1.5,0.5,1.5,mm,circular,pale-grey,3 days,3.0,3.0,alpha,,132079,43943,1,2019-01-24 07:44:57
14543,Trypticase soy agar,,1-3,1.0,3.0,mm,1-3,1.0,3.0,mm,circular,brilliant yellow,,,,,,132560,43945,1,2019-01-24 07:44:57
14544,5 % sheep blood agar,,0.5-1.0,0.5,1.0,mm,0.5-1.0,0.5,1.0,mm,circular,greyish-white,,,,,,132563,43946,1,2019-01-24 07:44:57
14545,Tryptic soy broth agar,,2-3,2.0,3.0,mm,2-3,2.0,3.0,mm,circular,translucent,4 days,4.0,4.0,,,141063,43948,1,2019-01-24 07:44:57
14546,Luria-Bertani agar,,0.5,0.5,0.5,mm,0.5,0.5,0.5,mm,circular,yellowish,4 days,4.0,4.0,,,132574,43949,1,2019-01-24 07:44:57
14547,Nutrient agar,,0.5-1.5,0.5,1.5,mm,0.5-1.5,0.5,1.5,mm,circular,bright yellow,,,,,,141064,43950,1,2019-01-24 07:44:57
14548,Marine agar 2216,,0.5-2.0,0.5,2.0,mm,0.5-2.0,0.5,2.0,mm,irregular,yellow,5 days,5.0,5.0,,,141065,43951,1,2019-01-24 07:44:57
14549,Marine agar 2216,,1.0-1.5,1.0,1.5,mm,1.0-1.5,1.0,1.5,mm,circular,vivid yellow,5 days,5.0,5.0,,,141066,43952,1,2019-01-24 07:44:57
14550,DSM medium no. 954,,,,,,,,,,,red,,,,,,141067,43953,1,2019-01-24 07:44:57
14551,R2A agar,,,,,,,,,,irregular,rose-red,,,,,,141068,43954,1,2019-01-24 07:44:57
14552,ISP 2 agar,,,,,,,,,,irregular,rose-red,,,,,,141068,43954,1,2019-01-24 07:44:57
14553,T5 agar,,,,,,,,,,irregular,rose-red,,,,,,141068,43954,1,2019-01-24 07:44:57
14554,Peptone/yeast/glucose agar,"3 g/L peptone, 8 g/L yeast extract, 10 g/L D-glucose, 10 g/L Na2CO3 and 15 g/L agar, pH 10",0.5-2.0,0.5,2.0,mm,0.5-2.0,0.5,2.0,mm,circular,creamy white,,,,,,141069,43955,1,2019-01-24 07:44:57
14555,Trypticase soy agar,,,,,,,,,,circular,yellow,,,,,,141070,43956,1,2019-01-24 07:44:57
14556,Luria-Bertani agar,,,,,,,,,,circular,yellow,,,,,,141070,43956,1,2019-01-24 07:44:57
14557,Yeast extract malt extract agar,,,,,,,,,,circular,yellow,,,,,,141070,43956,1,2019-01-24 07:44:57
14558,Tryptone yeast extract agar,"3 g/L tryptone, 5 g/L yeast extract, 5 g/L glucose, 15 g/L agar, pH 7.0",,,,,,,,,circular,yellow,,,,,,141070,43956,1,2019-01-24 07:44:57
14559,Nutrient agar,,,,,,,,,,circular,yellow,,,,,,141070,43956,1,2019-01-24 07:44:57
14560,Charcoal yeast extract agar,,,,,,,,,,circular,yellow,,,,,,141070,43956,1,2019-01-24 07:44:57
14561,0.1 x Tryptic soy broth agar,,,,,,,,,,circular,yellow,,,,,,141071,43957,1,2019-01-24 07:44:57
14562,Marine agar 2216,,0.2-1.0,0.2,1.0,mm,0.2-1.0,0.2,1.0,mm,circular,cream,5 days,5.0,5.0,,,141072,43958,1,2019-01-24 07:44:57
14563,Marine agar 2216,,0.4-0.5,0.4,0.5,mm,0.4-0.5,0.4,0.5,mm,circular,transparent,2 days,2.0,2.0,,,132977,43959,1,2019-01-24 07:44:57
14564,Nitrate mineral salts medium,,,,,,,,,,circular,light pink,,,,,,140162,43960,1,2019-01-24 07:44:57
14565,ISP 2 agar,,,,,,,,,,,dee redish orange,,,,,,132533,43961,1,2019-01-24 07:44:57
14566,ISP 3 agar,,,,,,,,,,,strong pink,,,,,,132533,43961,1,2019-01-24 07:44:57
14567,ISP 4 agar,,,,,,,,,,,moderate orange,,,,,,132533,43961,1,2019-01-24 07:44:57
14568,ISP 5 agar,,,,,,,,,,,moderate orange,,,,,,132533,43961,1,2019-01-24 07:44:57
14569,ISP 6 agar,,,,,,,,,,,strong orange yellow,,,,,,132533,43961,1,2019-01-24 07:44:57
14570,Glucose-asparagine agar,,,,,,,,,,,light orange yellow,,,,,,132533,43961,1,2019-01-24 07:44:57
14571,Glucose-yeast extract agar,,,,,,,,,,,light pink,,,,,,132533,43961,1,2019-01-24 07:44:57
14572,Nutrient agar,,,,,,,,,,,pale pink,,,,,,132533,43961,1,2019-01-24 07:44:57
14573,Czapek's agar,,,,,,,,,,,light yellowish pink,,,,,,132533,43961,1,2019-01-24 07:44:57
14574,Marine agar 2216,,1.0-2.0,1.0,2.0,mm,1.0-2.0,1.0,2.0,mm,circular,pale-pink,2 days,2.0,2.0,,,132976,43962,1,2019-01-24 07:44:57
14575,R2A agar,,,,,,,,,,irregular,yellow,2 days,2.0,2.0,,,132974,43963,1,2019-01-24 07:44:57
14576,ISP 2 agar,,,,,,,,,,,white to yellowish,,,,,,132536,43964,1,2019-01-24 07:44:57
14577,ISP 4 agar,,,,,,,,,,,white to yellowish,,,,,,132536,43964,1,2019-01-24 07:44:57
14578,Czapek's agar,,,,,,,,,,,white to yellowish,,,,,,132536,43964,1,2019-01-24 07:44:57
14579,Nutrient agar,,,,,,,,,,,white to yellowish,,,,,,132536,43964,1,2019-01-24 07:44:57
14580,Gause's agar,,,,,,,,,,,white to yellowish,,,,,,132536,43964,1,2019-01-24 07:44:57
14581,Marine agar 2216,,1.0-2.0,1.0,2.0,mm,1.0-2.0,1.0,2.0,mm,circular,yellowish-brown,4 days,4.0,4.0,,,141073,43965,1,2019-01-24 07:44:57
14582,R2A agar,,,,,,,,,,circular,cream white,,,,,,141074,43966,1,2019-01-24 07:44:57
14583,T5 agar,"0.05 % tryptone, 0.1 % glucose, 0.2 % yeast extract, 0.1 % CaCO3, 0.1 % trace salt, 1.5 % agar, pH 7.0",,,,,,,,,,white,,,,,,132518,43967,1,2019-01-24 07:44:57
14584,Luria-Bertani agar,,3.0-4.0,3.0,4.0,mm,3.0-4.0,3.0,4.0,mm,circular,yellow,2 days,2.0,2.0,,,141075,43969,1,2019-01-24 07:44:57
14585,Tryptone soy agar,,,,,,,,,,irregular,pale yellowish,,,,,,141076,43970,1,2019-01-24 07:44:57
14586,Tryptone soy agar,,,,,,,,,,irregular,yellowish,,,,,,141077,43970,1,2019-01-24 07:44:57
14587,Luria-Bertani agar,,1-3,1.0,3.0,mm,1-3,1.0,3.0,mm,circular,yellowih / cream,4 days,4.0,4.0,,,141078,43972,1,2019-01-24 07:44:57
14588,Nutrient agar,,0.5-1.5,0.5,1.5,mm,0.5-1.5,0.5,1.5,mm,circular,yellow,,,,,,141079,43973,1,2019-01-24 07:44:57
14589,R2A agar,,1.0-2.0,1.0,2.0,mm,1.0-2.0,1.0,2.0,mm,circular,light pink,4 days,4.0,4.0,,,15209,43974,1,2019-01-24 07:44:57
14590,Luria-Bertani agar,,,,,,,,,,,pink,1 day,1.0,1.0,,,132973,43975,1,2019-01-24 07:44:57
14591,Nutrient agar,,0.8-1.1,0.8,1.1,mm,0.8-1.1,0.8,1.1,mm,circular,white,2 days,2.0,2.0,,,132975,43976,1,2019-01-24 07:44:57
14592,Marine agar 2216,,0.5-1.0,0.5,1.0,mm,0.5-1.0,0.5,1.0,mm,circular,greyish yellow,5 days,5.0,5.0,,,141080,43977,1,2019-01-24 07:44:57
14593,Marine agar 2216,,0.5-1.0,0.5,1.0,mm,0.5-1.0,0.5,1.0,mm,circular,strong orange,3 days,3.0,3.0,,,141081,43978,1,2019-01-24 07:44:57
14594,Nutrient agar,,0.5-1.0,0.5,1.0,mm,0.5-1.0,0.5,1.0,mm,circular,beige-brownish,3 days,3.0,3.0,,,132978,43980,1,2019-01-24 07:44:57
14595,Brain heart infusion agar,"supplemented with 10% foetal calf serum, 1% NaCl",0.1-0.6,0.1,0.6,mm,0.1-0.6,0.1,0.6,mm,,,,,,,,132549,43971,1,2019-01-24 07:44:57
14596,Horse blood agar (7%),supplemented with 1% NaCl,0.1-0.6,0.1,0.6,mm,0.1-0.6,0.1,0.6,mm,,,,,,beta,,132549,43971,1,2019-01-24 07:44:57
14597,Tryptone soy agar,supplemented with 20% horse serum,0.1-0.6,0.1,0.6,mm,0.1-0.6,0.1,0.6,mm,,,,,,,,132549,43971,1,2019-01-24 07:44:57
14598,Columbia agar,suppplemeted with 5% sheep bood agar,0.1-0.6,0.1,0.6,mm,0.1-0.6,0.1,0.6,mm,,,,,,beta,,132549,43971,1,2019-01-24 07:44:57
14599,Horse blood agar (7%),supplemented with 1% NaCl,0.1-0.6,0.1,0.6,mm,0.1-0.6,0.1,0.6,mm,,,,,,alpha,,132549,43971,1,2019-01-24 07:44:57
14600,Columbia agar,suppplemeted with 5% sheep bood agar,0.1-0.6,0.1,0.6,mm,0.1-0.6,0.1,0.6,mm,,,,,,alpha,,132549,43971,1,2019-01-24 07:44:57
14601,Marine agar 2216,,0.2-0.5,0.2,0.5,mm,0.2-0.5,0.2,0.5,mm,circular,yellow,4 days,4.0,4.0,,,141082,43981,1,2019-01-24 07:44:57
14602,Marine agar,,0.5-1.0,0.5,1.0,mm,0.5-1.0,0.5,1.0,mm,circular,dark grey,3 days,3.0,3.0,,,141083,43982,1,2019-01-24 07:44:57
14603,Marine agar 2216,,,,,,,,,,circular,brownish-white,,,,,,141084,43983,1,2019-01-24 07:44:57
14604,Humic acid vitamin agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
14605,Benett's agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
14606,ISP 2 agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
14607,ISP 3 agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
14608,ISP 4 agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
14609,ISP 5 agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
14610,ISP 7 agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
14611,Czapek's agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
14612,Gause's asparagine agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
14613,ISP 6 agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
14614,Potato dextrose agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
14615,Water agar,,,,,,,,,,,white,,,,,,132513,43984,1,2019-01-24 07:44:57
