ID_strain_history,history,ID_strains,ID_reference,manual_annotation,last_change
48650,"<- M.J. Hansen, Fac. of Health and Med. Scs., Univ. Copenhagen, Frederiksberg, Denmark; ELNT2x",132402,24191,1,2019-11-08 07:31:45
48651,"<- Y. Nogi, Japan Agency for Marine-Earth Sci. and Technol. (JAMSTEC), Extremobiosphere Res. Center, Yokosuka; JAMH 043",132403,24192,1,2019-11-08 07:31:45
48652,"<- T. Chakraborty, Justus-Liebig-Universität, Giessen, Germany; EB-247 <- Weill Bugando Univ. College of Health Scs., Mwanza, Tanzania",132404,24193,1,2019-11-08 07:31:45
48653,"<- T. Hain, Justus-Liebig-Universität, Giessen, Germany <- S. E. Mshana, Weill Bugando Univ. College of Health Scs., Mwanza, Tanzania; EB-246",132405,24194,1,2019-11-08 07:31:45
48654,"<- T. Hain, Justus-Liebig-Universität, Giessen, Germany <- S. E. Mshana, Weill Bugando Univ. College of Health Scs., Mwanza, Tanzania; EB-248",132406,24195,1,2019-11-08 07:31:45
48655,"<- T. Hain, Justus-Liebig-Universität, Giessen, Germany <- S. E. Mshana, Weill Bugando Univ. College of Health Scs., Mwanza, Tanzania; EB-249",132407,24196,1,2019-11-08 07:31:45
48656,"<- T. Hain, Justus-Liebig-Universität, Giessen, Germany <- S. E. Mshana, Weill Bugando Univ. College of Health Scs., Mwanza, Tanzania; EB-250",132408,24197,1,2019-11-08 07:31:45
48657,"<- T. Hain, Justus-Liebig-Universität, Giessen, Germany <- S. E. Mshana, Weill Bugando Univ. College of Health Scs., Mwanza, Tanzania; EB-258",132409,24198,1,2019-11-08 07:31:45
48658,"<- T. Hain, Justus-Liebig-Universität, Giessen, Germany <- S. E. Mshana, Weill Bugando Univ. College of Health Scs., Mwanza, Tanzania; EB-260",132410,24199,1,2019-11-08 07:31:45
48659,"<- T. Hain, Justus-Liebig-Universität, Giessen, Germany <- S. E. Mshana, Weill Bugando Univ. College of Health Scs., Mwanza, Tanzania; EB-261",132411,24200,1,2019-11-08 07:31:45
48660,"<- K. Venkateswaran; Jet Propulsion Laboratory, Pasadena, USA; IF2SW-P2",158205,64804,1,2019-11-08 07:31:45
48661,"<- R. Lal, Univ. Delhi, Dept. Zoology, India; NKM1 <- N. Kumar Mahato",132412,24201,1,2019-11-08 07:31:45
48662,"<- KACC <- K.J. Jahng, ChonBuk National University, Republic of Korea",140139,42746,1,2019-11-08 07:31:45
48663,"<- I. Pardo, Univ. Valencia, Campus Burjasot, Spain; Bo7 <- R. Mañes-Lázaro",132413,24202,1,2019-11-08 07:31:45
48664,"<- G. Slobodkina, Winogradsky Inst. Microbiol., RAS, Moscow, Russia; S2479 <- G. Slobodkina {2014}",132414,24203,1,2019-11-08 07:31:45
48665,"<- I. Pérez-Rodríguez, Carnegie Inst. of Washington, Geophysical Lab., USA; MAG-PB1 <- I. Pérez-Rodríguez {2013}",132415,24204,1,2019-11-08 07:31:45
48666,"<- X.-H. Zhang, Ocean Univ. China, Qingdao, P. R. China; LZD062 <- J. Liu",132966,24754,1,2019-11-08 07:31:45
48667,"<- Korean Collection for Type Cultures, Biological Resources Center, Korea Institute ofBioscience and Biotechnology (KRIBB); KCTC 33637",140140,42747,1,2019-11-08 07:31:45
48668,"<- LMG <- W.-M. Chen, Department of Seafood Science, National Kaohsiung Marine University, Kaohsiung City, Taiwan, ROC; TTM-24",140141,42748,1,2019-11-08 07:31:45
48669,"<- T. Itoh, JCM, RIKEN BioResource Center; NAS-01 <- M. Onishi and T. Itoh",132416,24205,1,2019-11-08 07:31:45
48670,"<- S. N. Dedysh, Winogradsky Inst. Microbiol., RAS, Moscow, Russia; PX4 <- I. S. Kulichevskaya",132417,24206,1,2019-11-08 07:31:45
48671,"<- M. Kim, CCTCC; D07 <- T. Kim",132418,24207,1,2019-11-08 07:31:45
48672,"<- Y.-X. Wang, Yunnan Univ., Yunnan Inst. Microbiol. (YIM), Kunming, China; YIM 4-4 <- Y. Liu, YIM",132419,24208,1,2019-11-08 07:31:45
48673,"<- D. Li, Nat. Inst. for Communicable Disease Control and Prevention, Beijing, China; CR90HXZ <- D. Li and S. Xiuping",158206,64805,1,2019-11-08 07:31:45
48674,"<- D. Li, Nat. Inst. for Communicable Disease Control and Prevention, Beijing, China; AA137HXZ <- D. Li and S. Xiuping",158207,64806,1,2019-11-08 07:31:45
48675,"<- A. Geppert, Leibniz-Institut DSMZ GmbH, Braunschweig, Germany; Ac_17_F2 <- A. Geppert and P. Kaul",132420,24209,1,2019-11-08 07:31:45
48676,"<- A. Geppert, Leibniz-Institut DSMZ GmbH, Braunschweig, Germany; Ac_15_C4 <- A. Geppert and P. Kaul",132421,24210,1,2019-11-08 07:31:45
48677,"<- P. Wüst, Leibniz-Institut DSMZ GmbH, Braunschweig; Ac_28_D10",132422,24211,1,2019-11-08 07:31:45
48678,"<- P. Wüst, Leibniz-Institut DSMZ GmbH, Germany; Ac_18_E7",132423,24212,1,2019-11-08 07:31:45
48679,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; NEAU-GH7 <- X. Zhang, Harbin,China",24636,20843,1,2019-11-08 07:31:45
48680,"<- JCM, Riken BioResource Center, Tsukuba, Japan; JCM 30274 <-B.C. Kim, KCTC, South Korea; ALO17",132424,24213,1,2019-11-08 07:31:45
48681,"<- U. Behrendt, Leibniz-Centre Agricultural Landscape Res. (ZALF), Müncheberg, Germany; N5/687",132425,24214,1,2019-11-08 07:31:45
48682,"<- D. Coil, Univ. of California, USA",132426,24215,1,2019-11-08 07:31:45
48683,<- KCTC; KCTC 29677,132427,24216,1,2019-11-08 07:31:45
48684,"<- J.-C. Lagier, Timone Hospital, Marseille, France; NP3",132967,24755,1,2019-11-08 07:31:45
48685,"<- LMG <- K. Liu, Institute of Marine Microbes and Ecospheres, Xiamen University, Xiamen, China",158208,64807,1,2019-11-08 07:31:45
48686,"<- T. Kochetkova, Winogradsky Inst. Microbiol., RAS, Moscow, Russia; 1633 <- T. Kochetkova {2008}",132428,24217,1,2019-11-08 07:31:45
48687,"<- M. Rother, TU Dresden, Inst. for Microbiol., Germany; E03.2 <- T. Kern and M. Rother {2013}",132429,24218,1,2019-11-08 07:31:45
48688,"<- S. Liu, Chinese Acad. Med. Sciences & Peking Union Medical College; JP6SC6",132430,24219,1,2019-11-08 07:31:45
48689,"<- W.-J. Li, Yunnan Univ., Yunnan Inst. Microbiol. (YIM), Kunming, China; YIM ART06 <- W.-Q. Zhang",132431,24220,1,2019-11-08 07:31:45
48690,"<- B. Tang, Fudan University, Shanghai, China; fd2-tb",132432,24221,1,2019-11-08 07:31:45
48691,"<- W.-J. Li, YIM; EGI60007 <- L. Li",132433,24222,1,2019-11-08 07:31:45
48692,"<- W.-J. Li, YIM; YIM 2617 <- B. Liu",132434,24223,1,2019-11-08 07:31:45
48693,"<- W.-J. Li, YIM; YIM 2617-2 <- B. Liu",132968,24756,1,2019-11-08 07:31:45
48694,"<- M. Wenning, TU Munich, ZIEL, Freising-Weihenstephan, Germany; WS4995 <- M. Freiherr von Neubeck, ZIEL",132435,24224,1,2019-11-08 07:31:45
48695,"<- M. Wenning,  (ZIEL), TU Munich, Microbiology, Germany; WS4917 <- M. Freiherr von Neubeck, ZIEL",132436,24225,1,2019-11-08 07:31:45
48696,"<- M. Wenning, TU Munich, ZIEL, Freising-Weihenstephan, Germany; WS4994 <- M. Freiherr von Neubeck, ZIEL",132437,24226,1,2019-11-08 07:31:45
48697,"<- M. Wenning, (ZIEL) TU Munich, Microbiology, Freising-Weihenstephan, Germany; WS4993 <- M. Freiherr von Neubeck, ZIEL",132438,24227,1,2019-11-08 07:31:45
48698,"<- L.-H. Lee, Monash Univ., Malaysia; MUSC 136",132439,24228,1,2019-11-08 07:31:45
48699,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; 1C-HV12",132440,24229,1,2019-11-08 07:31:45
48700,"<- N. Sabaou, Alger, Algeria; SG20",132441,24230,1,2019-11-08 07:31:45
48701,"<- L. Zhang, Wuhan Univ., China; ZLN 234 <- K. Hong",132442,24231,1,2019-11-08 07:31:45
48702,"<- R. Margesin, Inst. Microbiology, Univ. Innsbruck, Austria; S1-20 <- D.-C. Zhang, Chinese Acad. Sci. (CAS), Inst. of Oceanology, Beijing",132443,24232,1,2019-11-08 07:31:45
48703,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; NEAU-G9",132444,24233,1,2019-11-08 07:31:45
48704,"<- C.-H. Sun, Chinese Acad. Med. Sciences & Peking Union Medical College; S6R2A4-9 <- S.-J. Dai",132445,24234,1,2019-11-08 07:31:45
48705,"<- A. Poli, Istituto di Chimica Biomolecolare, Pozzuoli, Napoli; CK5",132446,24235,1,2019-11-08 07:31:45
48706,"<- S. Sakai, Japan Agency for Marine-Earth Sci. and Technol. (JAMSTEC), Extremobiosphere Res. Center, Yokosuka; MO-SEDI <- H. Imachi {2010}",132448,24237,1,2019-11-08 07:31:45
48707,"<- M. A. Amoozegar, Univ. Tehran, Iran; J8B <- M. Bagheri",132449,24238,1,2019-11-08 07:31:45
48708,"<- M. Mbengue, Lab. Microbiol. de IRD-MIO, Marseille, France; Gal1 <- M. Mbengue {2003}",132450,24239,1,2019-11-08 07:31:45
48709,"<- Z. Wu, State Key Lab. of Dairy Biotechnol, Shanghai, China; BD3526",132451,24240,1,2019-11-08 07:31:45
48710,"<- I. Davidova, Univ. Oklahoma, USA; SPR <- I. Davidova {2011}",132452,24241,1,2019-11-08 07:31:45
48711,"<- P. Mattarelli, Univ. Bologna, Italy; LMM_E3 <- M. Modesto",132454,24243,1,2019-11-08 07:31:45
48712,"<- L. Tuo, Chinese Acad. Sci. (CAS), Beijing; 2Q3S-4-2",132455,24244,1,2019-11-08 07:31:45
48713,"<- R. Lal, Univ. Delhi, Dept. Zoology, India; CT6 <- C. Tripathi, Univ. Delhi, Dept. Zoology, India",132456,24245,1,2019-11-08 07:31:45
48714,"<- A. P. Florentino, Univ. Wageningen; TR1 <- A. P. Florentino {2014}",132457,24246,1,2019-11-08 07:31:45
48715,"<- H. Browne, Wellcome Trust Sanger Institute, Hinxton, Cambridgeshire, United Kingdom; Sanger_109",132458,24247,1,2019-11-08 07:31:45
48716,"<- H. Browne, Wellcome Trust Sanger Institute, Hinxton, Cambridgeshire, United Kingdom; Sanger_19",132459,24248,1,2019-11-08 07:31:45
48717,"<- H. Browne, Wellcome Trust Sanger Institute, Hinxton, Cambridgeshire, United Kingdom; Sanger_24",132460,24249,1,2019-11-08 07:31:45
48718,"<- G. Cornelis, Université de Namur; CcD38",132461,24250,1,2019-11-08 07:31:45
48719,"<- M. Suzuki, National Institute of Infectious Diseases <- Y. Haga; HP40001",158209,64808,1,2019-11-08 07:31:45
48720,"<- E. Allen-Vercoe, Univ. Guelph, Ontario, Canada; 7/1/58 FAA <- Univ. Calgary, Canada",140142,42749,1,2019-11-08 07:31:45
48721,"<- H. Browne, Wellcome Trust Sanger Institute, Hinxton, Cambridgeshire, United Kingdom; Sanger 08",132462,24251,1,2019-11-08 07:31:45
48722,"<- H. Browne, Wellcome Trust Sanger Institute, Hinxton, Cambridgeshire, United Kingdom; Sanger_09",132463,24252,1,2019-11-08 07:31:45
48723,"<- M. Halpern, Department of Biology and Environment, University of Haifa, Tivon, Israel; N8PO1 <- M. Samuni-Blank and S. Laviad, Tivon",132464,24253,1,2019-11-08 07:31:45
48724,"<- M. Halpern, Univ. Haifa, Oranim, Tivon, Israel; N6PO6 <- M. Samuni-Blank and S. Laviad, Tivon",132465,24254,1,2019-11-08 07:31:45
48725,"<- S. Khelaifia, Timone Hospital, Marseille, France; GM1 <- Unité de Recherche sur les Maladies Infectieuses et Tropicales Émergentes {2014}",132466,24255,1,2019-11-08 07:31:45
48726,"<- S.-T. Lee, KAIST <- W.-T. Im; Gsoil524",130972,22264,1,2019-11-08 07:31:45
48727,"<- S. Hahnke, Leibniz Institute for Agricultural Engineering, Potsdam-Bornim <- J. Striesow, Leibniz Institute for Agricultural Engineering, Potsdam-Bornim; M3/6",140143,42750,1,2019-11-08 07:31:45
48728,"<- S. Hahnke, Leibniz Institute for Agricultural Engineering, Potsdam-Bornim <- T. Langer, Leibniz Institute for Agricultural Engineering, Potsdam-Bornim; ING2-E5B",140144,42751,1,2019-11-08 07:31:45
48729,"<- S. Hahnke <- T. Langer, Leibniz Institute for Agricultural Engineering, Potsdam-Bornim; ING2-E5A",132467,24256,1,2019-11-08 07:31:45
48730,"<- KACC <- C. O. Jeon, Department of Life Science, Chung-Ang University, Seoul, Republic of Korea; S2-21",140875,64809,1,2019-11-08 07:31:45
48731,<- M.P. Alberdi <- L. M. Friche Passos; UFMG-EV,132468,24257,1,2019-11-08 07:31:45
48732,"<- J.-C. Lagier, Hopital de la Timone, Marseille; GD7 <- G. Dubourg, Hopital de la Timone, Marseille",132469,24258,1,2019-11-08 07:31:45
48733,"<- J.-C. Lagier, Hopital de la Timone, Marseille; JCB",132470,24259,1,2019-11-08 07:31:45
48734,<- M. Fernanda Nobre,132471,24260,1,2019-11-08 07:31:45
48735,<- M. Fernanda Nobre,132472,24261,1,2019-11-08 07:31:45
48736,<- M. F. Nobre; FRR-7,132473,24262,1,2019-11-08 07:31:45
48737,"<- A. Monera, Molecular Diagnostics Center, Orihuela (Alicante), Spain; MDC 2473 <- M.J. Carvalho, Department of Biology & CESAM, University of Aveiro, Portugal",132453,24242,1,2019-11-08 07:31:45
48738,"<- N. Sabaou, Kouba, Alger, Algeria; T36 <- A. Meklat et al.",131043,22335,1,2019-11-08 07:31:45
48739,"<- S. Khelaifia, Timone Hospital, Marseille, France; Mt10 <- Unité de Recherche sur les Maladies Infectieuses et Tropicales Émergentes {2015}",140145,42752,1,2019-11-08 07:31:45
48740,"<- C. Liu, School of Life Science, Northeast Agricultural Univ., Harbin, China; NEAU-FHSN1 <- B. Fang, School of Life Science, Northeast Agricultural Univ., Harbin, China",132474,24263,1,2019-11-08 07:31:45
48741,"<- C. Liu, School of Life Science, Harbin, China; NEAU-Y6 <- H. Liu, School of Life Science, Harbin, China",132475,24264,1,2019-11-08 07:31:45
48742,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; 1H-GS9",131026,22318,1,2019-11-08 07:31:45
48743,"<- L.-H. Lee, Monash University Malaya, Malaysia; MUSC 119",132476,24265,1,2019-11-08 07:31:45
48744,"<- W.-J. Li, Yunnan Univ., Yunnan Inst. Microbiol. (YIM), Kunming, China; YIM C0533 <- C. Xiao",132477,24266,1,2019-11-08 07:31:45
48745,"<- A. Schouw, Univ. Bergen, Norway; L81 <- A. Schouw {2012}",132478,24267,1,2019-11-08 07:31:45
48746,"<- D. Zhu, Jiangsu Univ., Zhenjiang, People's Republic of China; T14",132479,24268,1,2019-11-08 07:31:45
48747,"<- R. Lal, Univ. Delhi, Dept. Zoology, India; RP1 <- R. Kumari",132480,24269,1,2019-11-08 07:31:45
48748,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; 1H-HV4",132481,24270,1,2019-11-08 07:31:45
48749,"<- P. Kämpfer, Justus-Liebig-Universität, Giessen, Germany; JM-601 <- J. McInroy",132482,24271,1,2019-11-08 07:31:45
48750,"<- B.-C. Kim, KCTC; AD1-86 <- D.-H. Chang",132483,24272,1,2019-11-08 07:31:45
48751,"<- J.-W. Bae, Kyung Hee Univ., Seoul, Republic of Korea; AM23 <- J. Y. Lee",132484,24273,1,2019-11-08 07:31:45
48752,"<- R. Lal, Univ. Delhi, Dept. Zoology; UM <- U. Mukherjee, Univ. Delhi, Dept. Zoology, India",132485,24274,1,2019-11-08 07:31:45
48753,"<- P. Vandamme, Lab. Microbiology, Ghent Univ., Belgium; R-53146",132969,24757,1,2019-11-08 07:31:45
48754,"<- Y.-H. Wu, Second Inst. Oceanography, State Oceanic Admin., Hangzhou, China; strain 9-2",140146,42753,1,2019-11-08 07:31:45
48755,"<- H. Cao, Nanjing Agric. Univ., China; yx-36 <- Yiting-Jing <- P. Wang",132970,24758,1,2019-11-08 07:31:45
48756,"<- L. Qiu, Sun Yat-sen Univ., Guangzhou, People's Republic of China; DHOA34 <- J. Wang",132486,24275,1,2019-11-08 07:31:45
48757,"<- T. Eisenberg, Landesbetrieb Hess. Landeslabor, Giessen, Germany <- M. Kimura and K. Imaoka, Dept. of Vet. Science, Natl. Inst. of Infect. Diseases, Tokyo, Japan; OGS16",132487,24276,1,2019-11-08 07:31:45
48758,"<- T. Eisenberg, Landesbetrieb Hess. Landeslabor, Giessen, Germany <- CCUG; CCUG 39713 <- V. Baverud, Natl. Veterinary Inst., SVA, Sweden",132488,24277,1,2019-11-08 07:31:45
48759,"<- T. Eisenberg, Landesbetrieb Hess. Landeslabor, Giessen, Germany; 151011837",132489,24278,1,2019-11-08 07:31:45
48760,"<- T. Watanabe, Univ. Hokkaido; TF1 <- H. Kojima {2014}",132490,24279,1,2019-11-08 07:31:45
48761,"<- C. I. Lo, Unité des Rickettsies, Univ. Méditerranée, Marseille, France; FF3",132491,24280,1,2019-11-08 07:31:45
48762,"<- G. Dubourg, Timone Hospital, Marseille, France; GD13",132492,24281,1,2019-11-08 07:31:45
48763,"<- G. Dubourg, Timone Hospital, Marseille, France; GD11",132493,24282,1,2019-11-08 07:31:45
48764,"<- S. Khelaifia, Unité de Recherche sur les Maladies Infectieuses et Tropicales Émergentes,  Marseille, France; Vm-5",132494,24283,1,2019-11-08 07:31:45
48765,"<- M. Tidjani Alou, Timone Hospital, Marseille, France; MT2",132495,24284,1,2019-11-08 07:31:45
48766,"<- S. Khelaifia, Unité de Recherche sur les Maladies Infectieuses et Tropicales Émergentes; SIT3",132496,24285,1,2019-11-08 07:31:45
48767,"<- C. I. Lo, URMITE, Univ. Méditerranée, Marseille, France; FF9 <- B. Fall",132497,24286,1,2019-11-08 07:31:45
48768,"<- S. Khelaifia, Federation de bacteriologie et virologie hygiene hospitaliere, Hopital de la Timone, Marseille; GD1 <- URMITE",132498,24287,1,2019-11-08 07:31:45
48769,"<- S. Khelaifia, URMITE, Univ. Méditerranée, Marseille, France; Mt8",132499,24288,1,2019-11-08 07:31:45
48770,"<- B.-C. Kim, KCTC; LV 19 <- D.-H. Chang, KRIBB",130977,22269,1,2019-11-08 07:31:45
48771,"<- S. Khelaifia, Timone Hospital, Marseille, France; AT5 <- Unité de Recherche sur les Maladies Infectieuses et Tropicales Émergentes",132501,24290,1,2019-11-08 07:31:45
48772,"<- F. Fantinatti-Garboggini, CPQBA,Brazil; B204 <- C. B. Afonso de Menezes",131076,22368,1,2019-11-08 07:31:45
48773,"<- Z.-J. Du, Shandong University at Weihai, China; FA423 <- Q. Liu",132971,24759,1,2019-11-08 07:31:45
48774,"<- G. M. King, Louisiana State Univ., Baton Rouge, USA <- S. McDuff",132502,24291,1,2019-11-08 07:31:45
48775,"<- S. Spring, DSMZ GmbH, Germany; L21-Fru-AB <- S. Spring {2011}",132503,24292,1,2019-11-08 07:31:45
48776,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; 2C-HV3",131070,22362,1,2019-11-08 07:31:45
48777,"<- C. Liu, Notheast Agricultural University, Harbin, China; NEAU-ycm1 <- C. Yu",24614,21043,1,2019-11-08 07:31:45
48778,"<- L. Sunil Kumar, National Chemical Laboratory, Pune, India; NCL 716 <- M.C. Srinivasan and M. Rele",131025,22317,1,2019-11-08 07:31:45
48779,"<- W. Xiao, Yunnan Univ., Yunnan Inst. Microbiol. (YIM), Kunming, China; YN2-31A",132504,24293,1,2019-11-08 07:31:45
48780,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; NEAU-MES19 <- C. Li, Harbin,China",24210,20656,1,2019-11-08 07:31:45
48781,"<- J. Ren, Wuhan Univ., China; 2803GPT1-18",132507,24296,1,2019-11-08 07:31:45
48782,"<- J. L. Balcazar, Catalan Institute for Water Research, Girona, Spain; P2G1 <- E. Marti, Catalan Institute for Water Research",132508,24297,1,2019-11-08 07:31:45
48783,"<- Z. Wang, Beijing Forestry Univ., China; 12-3",130864,22173,1,2019-11-08 07:31:45
48784,"<- S. Prado Plana, University of Santiago de Compostela, Spain; PP-638",132509,24298,1,2019-11-08 07:31:45
48785,"<- K. Derbikova, Winogradsky Inst. Microbiol., RAS, Moscow, Russia; 1807-2 <- O. A. Podosokorskaya",132972,24760,1,2019-11-08 07:31:45
48786,"<- M. Miyazaki, Japan Agency for Marine-Earth Sci. and Technol. (JAMSTEC), Extremobiosphere Res. Center, Yokosuka; Jamm 0017 <- M. Miyazaki & Y.Nogi",132510,24299,1,2019-11-08 07:31:45
48787,"<- M. Miyazaki, Japan Agency for Marine-Earth Sci. and Technol. (JAMSTEC), Extremobiosphere Res. Center, Yokosuka; Jamm 0035 <- M. Miyazaki & Y. Nogi",132511,24300,1,2019-11-08 07:31:45
48788,"<- S. W. Kwon, KACC; 7515T-26 <- H.-Y. Weon",132512,24301,1,2019-11-08 07:31:45
48789,"<- H. Wu, Guangxi University, Nanning,China; T3",132513,24302,1,2019-11-08 07:31:45
48790,"<- S. T. Lee, KAIST; Gsoil 097 <- W.-T. Im",132514,24303,1,2019-11-08 07:31:45
48791,"<- S.-T. Lee, KAIST <- W.-T. Im; Gsoil 818",132515,24304,1,2019-11-08 07:31:45
48792,"<- Y. Zhang, Shenyang Pharmaceutical Univ., China; SYP-A7303 <- H. Xu",132516,24305,1,2019-11-08 07:31:45
48793,"<- O. Genilloud, Fundación Medina, Granada, Spain; CB-286315 <- J. Pascual, Fundación Medina, Granada, Spain",132517,24306,1,2019-11-08 07:31:45
48794,"<- W. Li, YIM; YIM CS25 <- Z. Yan",132518,24307,1,2019-11-08 07:31:45
48795,"<- Yongguang Zhang, Xinjiang Inst. of Ecol. and Geography, Chin. Acad. of Scs.; EGI80629",132519,24308,1,2019-11-08 07:31:45
48796,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; NEAU-ZJ3 <- S. Wang, Northeast Agricultural Univ., Harbin, China",24632,20692,1,2019-11-08 07:31:45
48797,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; NEAU-yn31 <- S. Wang, Harbin,China",24631,20691,1,2019-11-08 07:31:45
48798,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; NEAU-st1 <- Y. Zhang, Harbin, China",24630,20690,1,2019-11-08 07:31:45
48799,"<- J. K. Akhwale, Nairobi,Kenya; No.156",132520,24309,1,2019-11-08 07:31:45
48800,"<- M. Bell, Centers for Disease, Atlanta; X1654 <- M. Arana <- J. Larruskain",132521,24310,1,2019-11-08 07:31:45
48801,"<- M. S. Braun, Universität Heidelberg; Iso10",130937,22229,1,2019-11-08 07:31:45
48802,"<- G. Y. A. Tan, University of Malaya, Kuala Lumpur; GY024",132522,24311,1,2019-11-08 07:31:45
48803,"<- C. Liu, School of Life Science, Northeast Agricultural Univ., Harbin, China; NEAU-Gz5",132523,24312,1,2019-11-08 07:31:45
48804,"<- G. Dubourg, Hopital de la Timone,Marseille, France; GD1",132524,24313,1,2019-11-08 07:31:45
48805,"<- P. Lawson, Univ. Oklahoma, USA; M6.X2D",132525,24314,1,2019-11-08 07:31:45
48806,"<- T. Watanabe, Hokkaido University, Sapporo, Japan; wk12 <- T. Watanabe {2015}",132526,24315,1,2019-11-08 07:31:45
48807,"<- T. Watanabe, Hokkaido University, Sapporo, Japan; mst6 <- T. Watanabe {2014}",132527,24316,1,2019-11-08 07:31:45
48808,"<- H. C. Scholz, Bundeswehr Institute of Microbiology, Munich, Germany <- E. Hofer <- R. Posch <- K. Reisp, Austrian Agency for Health and Food Safety; F60",132528,24317,1,2019-11-08 07:31:45
48809,"<- M. Dziuba, RAS, Centre Bioengineering, Russia; SO-1 <- M. Dziuba {2012}",132529,24318,1,2019-11-08 07:31:45
48810,"<- M. Dziuba, RAS, Centre Bioengineering, Russia <- M. Dziuba {2012}",132530,24319,1,2019-11-08 07:31:45
48811,"<- M. Dziuba, RAS, Centre Bioengineering, Russia; BB-1 <- V.V. Koziaeva {2013}",132531,24320,1,2019-11-08 07:31:45
48812,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9904",140147,42754,1,2019-11-08 07:31:45
48813,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY0391",140148,42755,1,2019-11-08 07:31:45
48814,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY0619",140149,42756,1,2019-11-08 07:31:45
48815,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9701",140150,42757,1,2019-11-08 07:31:45
48816,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9702",140151,42758,1,2019-11-08 07:31:45
48817,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9703",140152,42759,1,2019-11-08 07:31:45
48818,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9704",140153,42760,1,2019-11-08 07:31:45
48819,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9705",140154,42761,1,2019-11-08 07:31:45
48820,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9706",140155,42762,1,2019-11-08 07:31:45
48821,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9709",140156,42763,1,2019-11-08 07:31:45
48822,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9710",140157,42764,1,2019-11-08 07:31:45
48823,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9712",140158,42765,1,2019-11-08 07:31:45
48824,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9714",140159,42766,1,2019-11-08 07:31:45
48825,"<- L. J. Stal, Royal Netherlands Institute for Sea Research (NIOZ), the Netherlands; CCY9716",140160,42767,1,2019-11-08 07:31:45
48826,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; 3H-GS17",132532,24321,1,2019-11-08 07:31:45
48827,"<- C. Liu, Northeast Agricultural Univ., Harbin, China; NEAU-ND5",132533,24322,1,2019-11-08 07:31:45
48828,"<- J. Li, Ocean Univ. China, Qingdao, P. R. China; OAct-353 <- G. Feng",132534,24323,1,2019-11-08 07:31:45
48829,"<- C. Franco, Flinders University, Australia; PIP 158 <- O. Kaewkla",132535,24324,1,2019-11-08 07:31:45
48830,<- CCTCC; CCTCC AA2015010,132536,24325,1,2019-11-08 07:31:45
48831,"<- R. Lal, Univ. Delhi, Dept. Zoology, India; PB3 <- N. Nayyar",132973,24761,1,2019-11-08 07:31:45
48832,"<- K. Soon-Wo, KACC <- H.-Y. Weon",132974,24762,1,2019-11-08 07:31:45
48833,"<- N. Dione, Timone Hospital, Marseille, France; ND1 <- N. Dione {2013}",132537,24326,1,2019-11-08 07:31:45
48834,"<- NRRL <- F.M. Cohan, Wesleyan Univ., Conn.; RO-H-1",1093,3513,1,2019-11-08 07:31:45
48835,<- NRRL <- M. S. Roberts; TU-A-8,1094,3514,1,2019-11-08 07:31:45
48836,<- CIP <- V. Béjar; CR-119,1095,7771,1,2019-11-08 07:31:45
48837,"<- European Space Agency, Noordwijk, Netherlands; ES1-188-1 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",1096,16917,1,2019-11-08 07:31:45
48838,"<- European Space Agency, Noordwijk, Netherlands; ES2-W5c2 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",1097,17013,1,2019-11-08 07:31:45
48839,"<- European Space Agency, Noordwijk, Netherlands; ES2-W8a2 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",1098,17026,1,2019-11-08 07:31:45
