halophily,salt,salt_concentration,salt_concentration_unit,ability,test_type
NULL,NaCl,1,%,positive,growth
NULL,NaCl,5,%,no,growth
NULL,NaCl,0-15,%(w/v),positive,growth
NULL,NaCl,5,%(w/v),positive,maximum
NULL,NaCl,7,%(w/v),positive,maximum
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,4,%,positive,growth
NULL,NaCl,1,%,positive,growth
NULL,NaCl,3,%,positive,growth
NULL,NaCl,3,%,positive,growth
NULL,NaCl,0-10,%(w/v),positive,growth
NULL,NaCl,6,%(w/v),positive,optimum
NULL,NaCl,0-5,%(w/v),positive,growth
NULL,NaCl,7,%(w/v),no,growth
NULL,NaCl,0-4,%(w/v),positive,growth
NULL,NaCl,5,%(w/v),no,growth
NULL,NaCl,0-8,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,minimum
NULL,NaCl,6,%(w/v),positive,maximum
NULL,NaCl,0-5,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,0-3,%(w/v),positive,growth
NULL,NaCl,0-3,%(w/v),positive,growth
NULL,NaCl,0.9-3.6,%,positive,growth
NULL,NaCl,1.9,%,positive,optimum
NULL,NaCl,5,%(w/v),positive,maximum
NULL,NaCl,3,%(w/v),positive,optimum
NULL,NaCl,0,%(w/v),no,growth
NULL,NaCl,0-10,%(w/v),positive,growth
NULL,NaCl,2,%(w/v),positive,optimum
NULL,NaCl,0-4,%(w/v),positive,growth
NULL,NaCl,0-3,%(w/v),positive,optimum
halophilic,NaCl,2-20,%(w/v),positive,growth
NULL,NaCl,8-12,%(w/v),positive,optimum
NULL,MgCl2x6H2O,0-12,%(w/v),positive,growth
NULL,MgCl2x6H2O,0-4,%(w/v),positive,optimum
halotolerant,NaCl,0-15,%(w/v),positive,growth
NULL,NaCl,1.0-2.0,%(w/v),positive,optimum
NULL,NaCl,0-0.3,%,positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0-0.5,%,positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,2-8,%(w/v),positive,growth
NULL,"Marine salts",0,%(w/v),no,growth
NULL,NaCl,1-5,%(w/v),positive,growth
NULL,NaCl,2-3,%(w/v),positive,optimum
NULL,"Marine salts",0,%(w/v),no,growth
NULL,NaCl,0-0.5,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,0-2,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,3,%,positive,growth
NULL,NaCl,4.5,%,positive,growth
NULL,NaCl,3,%,positive,growth
NULL,NaCl,4.5,%,positive,growth
NULL,NaCl,3,%,positive,growth
NULL,NaCl,4.5,%,positive,growth
NULL,NaCl,3,%,positive,growth
NULL,NaCl,4.5,%,no,growth
NULL,NaCl,2.0-7.0,%(w/v),positive,growth
NULL,NaCl,3.0-4.0,%(w/v),positive,optimum
NULL,NaCl,0-1,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,0.5-15,%(w/v),positive,growth
NULL,NaCl,3,%(w/v),positive,optimum
NULL,NaCl,0.5-1.5,%,positive,growth
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0-1,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,1,%(w/v),positive,growth
NULL,NaCl,0.5-4,%(w/v),positive,growth
NULL,NaCl,2-3,%(w/v),positive,optimum
NULL,NaCl,4.5,%(w/v),positive,maximum
NULL,NaCl,3,%(w/v),positive,optimum
NULL,NaCl,0,%(w/v),no,growth
NULL,NaCl,0.5-7.5,%(w/v),positive,growth
NULL,NaCl,2.0-5.0,%(w/v),positive,optimum
NULL,NaCl,0-0.5,%,positive,growth
NULL,NaCl,0.5,%,no,growth
NULL,NaCl,1,%,no,growth
NULL,NaCl,0-1,%,positive,growth
NULL,NaCl,2-6,%(w/v),positive,growth
NULL,"Marine salts",0,%,no,growth
NULL,NaCl,0-1.0,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,0-2,%,positive,growth
NULL,NaCl,2,%,positive,optimum
NULL,NaCl,0-10,g/L,positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0-30,g/L,positive,growth
NULL,NaCl,0,g/L,positive,optimum
NULL,NaCl,0-3,%(w/v),positive,growth
NULL,NaCl,0.5,%(w/v),positive,optimum
NULL,NaCl,0-9,%(w/v),positive,growth
NULL,NaCl,0-2,%(w/v),positive,growth
NULL,NaCl,1,%(w/v),positive,optimum
NULL,NaCl,0-3,%(w/v),positive,growth
NULL,NaCl,1,%(w/v),positive,optimum
NULL,NaCl,15-30,%(w/v),positive,growth
NULL,NaCl,20,%(w/v),positive,optimum
NULL,MgCl2,0.005-0.3,M,positive,growth
NULL,MgCl2,0.05,M,positive,optimum
halophilic,NaCl,2.0-5.1,M,positive,growth
NULL,NaCl,0-1,%(w/v),positive,growth
NULL,NaCl,0-3,%(w/v),positive,growth
NULL,NaCl,3,%,inconsistent,growth
NULL,NaCl,3,%,positive,maximum
NULL,NaCl,1,%,positive,optimum
NULL,NaCl,1-6,%,positive,growth
"moderately halophilic",NULL,100,g/L,positive,growth
NULL,NaCl,20,g/L,positive,optimum
NULL,NaCl,0.5,%(w/v),positive,minimum
NULL,NaCl,2,%(w/v),positive,optimum
NULL,NaCl,10,%(w/v),positive,maximum
NULL,"Marine salts",10-30,g/L,positive,growth
NULL,"Marine salts",20,g/L,positive,optimum
NULL,NaCl,0.5-6.5,%,positive,growth
NULL,NaCl,9,%,no,growth
NULL,NaCl,0.5-3.5,%,positive,growth
NULL,NaCl,9,%,no,growth
NULL,NaCl,6.5,%,no,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,1,%(w/v),positive,maximum
NULL,NaCl,0-4.5,%(w/v),positive,growth
NULL,NaCl,1,%,positive,maximum
NULL,NaCl,1,%,positive,maximum
NULL,NaCl,0-1.0,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0.6,%(w/v),positive,maximum
NULL,NaCl,0.5,%(w/v),positive,maximum
"moderately halophilic",NaCl,0-8.0,%(w/v),positive,growth
NULL,NaCl,2,%,positive,optimum
NULL,NaCl,2,%(w/v),positive,optimum
NULL,NaCl,0.5-5.0,%(w/v),positive,growth
NULL,NaCl,0.47,M,positive,optimum
NULL,NaCl,0.1,M,positive,minimum
NULL,NaCl,1.24,M,positive,maximum
NULL,NaCl,0.47,M,positive,optimum
NULL,NaCl,0.1,M,positive,minimum
NULL,NaCl,1.24,M,positive,maximum
NULL,NaCl,0.25,M,positive,optimum
NULL,NaCl,0.04,M,positive,minimum
NULL,NaCl,1.24,M,positive,maximum
NULL,NaCl,0.25,M,positive,optimum
NULL,NaCl,0.04,M,positive,minimum
NULL,NaCl,1.24,M,positive,maximum
NULL,NaCl,0.47,M,positive,optimum
NULL,NaCl,0.1,M,positive,minimum
NULL,NaCl,0.64,M,positive,maximum
NULL,NaCl,1.5,M,positive,optimum
NULL,NaCl,0.5,M,positive,minimum
NULL,NaCl,3.5,M,positive,maximum
NULL,NaCl,1.2,M,positive,maximum
NULL,NaCl,1.5,M,positive,maximum
NULL,NaCl,0.6,M,positive,optimum
NULL,NaCl,0.2,M,positive,minimum
NULL,NaCl,1.2,M,positive,maximum
NULL,NaCl,1.201,M,positive,maximum
NULL,NaCl,0-0.5,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,1-20,%(w/v),positive,growth
"moderately halophilic",NaCl,15,%(w/v),positive,optimum
NULL,NaCl,0-2,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,5,%(w/v),positive,resistant
NULL,NaCl,4,%(w/v),positive,maximum
NULL,NaCl,0-8,%(w/v),positive,growth
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-4,%(w/v),positive,growth
NULL,NaCl,0-1,%(w/v),positive,growth
NULL,NaCl,2,%,positive,maximum
NULL,NaCl,0-2,%(w/v),positive,growth
NULL,NaCl,0-1,%(w/v),positive,growth
NULL,NaCl,0-2,%(w/v),positive,growth
NULL,NaCl,8,%,positive,maximum
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,5-6,%,positive,optimum
NULL,NaCl,2-11,%,positive,growth
NULL,NaCl,0-9,%(w/v),positive,growth
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,1,%(w/v),positive,optimum
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,4,%,positive,maximum
NULL,NaCl,0-3,%(w/v),positive,growth
NULL,NaCl,2,%,positive,optimum
NULL,NaCl,0-7,%(w/v),positive,growth
NULL,NaCl,3,%,positive,optimum
NULL,NaCl,0-6,%(w/v),positive,growth
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,0-2.5,%,positive,growth
NULL,NaCl,0-1,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0-2,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,1,%(w/v),positive,maximum
NULL,NaCl,0.25,%(w/v),positive,maximum
NULL,NaCl,0,%(w/v),positive,optimum
halophilic,NaCl,2.0-18.0,%(w/v),positive,growth
NULL,NaCl,6,%,positive,optimum
NULL,NaCl,0.5-6.0,%(w/v),positive,growth
NULL,NaCl,2,%(w/v),positive,optimum
NULL,NaCl,5-10,%(w/v),positive,growth
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,0-6.0,%(w/v),positive,growth
NULL,NaCl,0-2.0,%,positive,optimum
,NaCl,0.5,%(w/v),positive,growth
NULL,NaCl,1,%,no,growth
,NaCl,0.5,%,no,growth
,NaCl,0.5,%(w/v),positive,growth
NULL,NaCl,1,%,no,growth
NULL,NaCl,0-5.0,%(w/v),positive,growth
NULL,NaCl,2,%,positive,optimum
NULL,NaCl,1.0-4.5,%,positive,growth
NULL,NaCl,2.5,%,positive,optimum
NULL,NaCl,1-10,%(w/v),positive,growth
NULL,NaCl,3-5,%,positive,optimum
NULL,NaCl,0.5-2.0,%(w/v),positive,growth
NULL,NaCl,1.5,%(w/v),positive,optimum
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-1,%(w/v),positive,optimum
NULL,NaCl,0-6.0,%(w/v),positive,growth
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-6.0,%(w/v),positive,growth
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-6,%(w/v),positive,growth
NULL,NaCl,2.5,%,positive,optimum
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0-3,%(w/v),positive,growth
NULL,NaCl,1-4,%(w/v),positive,growth
NULL,NaCl,2,%,positive,optimum
NULL,NaCl,0.5-6.0,%(w/v),positive,growth
NULL,NaCl,1-2,%(w/v),positive,optimum
NULL,NaCl,0-1,%(w/v),positive,growth
NULL,NaCl,2,%(w/v),no,growth
NULL,NaCl,0.5-1.0,%(w/v),positive,growth
NULL,NaCl,0-3.0,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
halotolerant,NaCl,0-25.0,%(w/v),positive,growth
NULL,NaCl,5,%(w/v),positive,optimum
NULL,NaCl,0.5-1,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0-3,%(w/v),positive,growth
NULL,NaCl,0-0.4,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,2,%(w/v),positive,optimum
NULL,NaCl,1.0-3.0,%(w/v),positive,growth
NULL,NaCl,0-5.0,%(w/v),positive,growth
NULL,NaCl,1,%,positive,optimum
NULL,NaCl,0-9,%(w/v),positive,growth
NULL,NaCl,2-6,%(w/v),positive,optimum
NULL,NaCl,0.5-1.5,%,positive,growth
NULL,NaCl,0-0.5,%,positive,optimum
NULL,NaCl,3-4,%,positive,growth
NULL,NaCl,3,%,positive,optimum
NULL,NaCl,3.5,%(w/v),positive,growth
NULL,NaCl,4.5,%(w/v),no,growth
NULL,NaCl,6.5,%(w/v),no,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,10,%,no,growth
NULL,NaCl,4,%,positive,growth
NULL,NaCl,5,%,no,growth
NULL,NaCl,1.0-8.0,%(w/v),positive,growth
NULL,NaCl,4.0-5.0,%(w/v),positive,optimum
NULL,NaCl,0-8,%(w/v),positive,growth
NULL,NaCl,8,%(w/v),positive,maximum
NULL,NaCl,1,%(w/v),positive,maximum
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,1,%(w/v),positive,maximum
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0-4,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0-8.0,%(w/v),positive,growth
NULL,NaCl,2.0-3.0,%(w/v),positive,optimum
NULL,NaCl,9,%,positive,maximum
NULL,NaCl,1,%(w/v),positive,maximum
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0.5,%(w/v),positive,maximum
NULL,NaCl,0.25,%,positive,optimum
NULL,NaCl,0.25,%(w/v),positive,maximum
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,1.0-5.0,%(w/v),positive,growth
NULL,NaCl,1.0-2.0,%,positive,optimum
NULL,NaCl,1-2,%(w/v),positive,optimum
NULL,NaCl,0.6-8.0,%,positive,growth
NULL,NaCl,0-2.0,%(w/v),positive,growth
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0-1.0,%(w/v),positive,growth
NULL,NaCl,0-1.0,%(w/v),positive,growth
NULL,NaCl,2,%,positive,optimum
NULL,NaCl,7,%,positive,maximum
NULL,NaCl,1.0-7.0,%,positive,growth
NULL,"Marine salts",1.0-7.0,%(w/v),positive,growth
NULL,"Marine salts",1.0-3.0,%,positive,optimum
NULL,NaCl,0.25-9.0,%(w/v),positive,growth
NULL,NaCl,1.0-1.5,%(w/v),positive,optimum
NULL,NaCl,2,%(w/v),positive,growth
NULL,NaCl,4,%(w/v),no,growth
NULL,NaCl,0-4,%(w/v),positive,growth
NULL,NaCl,0-1.0,%,positive,optimum
NULL,NaCl,0.5-11,%(w/v),positive,growth
NULL,NaCl,3.5-5.0,%,positive,optimum
NULL,NaCl,1-4,%,positive,growth
NULL,NaCl,3,%,positive,optimum
NULL,NaCl,0-0.5,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0-4.0,%(w/v),positive,growth
NULL,NaCl,0-2.0,%,positive,optimum
NULL,NaCl,0-10,%(w/v),positive,growth
NULL,NaCl,3-5,%,positive,optimum
NULL,NaCl,5,%(w/v),positive,growth
NULL,NaCl,5-45,g/L,positive,growth
NULL,NaCl,15-20,g/L,positive,optimum
NULL,NaCl,0-1.0,%(w/v),positive,growth
NULL,NaCl,0-1.0,%,positive,growth
NULL,NaCl,1-9,%(w/v),positive,growth
NULL,NaCl,1-9,%,positive,growth
NULL,NaCl,9,%,positive,maximum
NULL,NaCl,3,%(w/v),positive,maximum
NULL,NaCl,0-5.0,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,1,%(w/v),positive,growth
NULL,NaCl,0-5,%(w/v),positive,growth
NULL,NaCl,6-8,%,inconsistent,growth
NULL,NaCl,9,%,no,growth
NULL,NaCl,0-9,%(w/v),positive,growth
NULL,NaCl,0-2,%,positive,optimum
NULL,NaCl,8,%(w/v),positive,maximum
NULL,NaCl,3,%(w/v),positive,optimum
NULL,NaCl,2,%(w/v),positive,maximum
NULL,NaCl,18,%(w/v),positive,maximum
NULL,NaCl,2.6-5.1,M,positive,growth
NULL,NaCl,3.4,M,positive,optimum
NULL,NaCl,2.6,M,positive,optimum
NULL,NaCl,0.9-4.8,M,positive,growth
NULL,MgCl2,0.03,M,positive,optimum
NULL,MgCl2,0-1.0,M,positive,growth
NULL,NaCl,1.5-7,%(w/v),positive,growth
NULL,NaCl,2.5-3,%(w/v),positive,optimum
NULL,NaCl,0-2.0,%(w/v),positive,growth
NULL,NaCl,0-2,%,positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0-8.5,%(w/v),positive,growth
NULL,NaCl,1.5,%(w/v),positive,optimum
NULL,NaCl,0-8,%(w/v),positive,growth
NULL,NaCl,1-2,%,positive,optimum
NULL,"Chromium (Cr6+)",10,M,positive,growth
NULL,NaCl,0-9,%(w/v),positive,growth
NULL,NaCl,0-3,%(w/v),positive,optimum
NULL,NaCl,0-2,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0-1.5,%(w/v),positive,growth
NULL,NaCl,0-1.0,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,3.0-4.5,M,positive,growth
NULL,NaCl,4,M,positive,optimum
NULL,MgSO4x7H2O,0-0.4,M,positive,growth
NULL,MgSO4x7H2O,0.08-0.2,M,positive,optimum
halophilic,NaCl,1.5-5.1,M,positive,growth
NULL,NaCl,2.6-3.1,M,positive,optimum
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,1,%,positive,optimum
NULL,NaCl,0-0.5,%(w/v),positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,1-7,%(w/v),positive,growth
NULL,NaCl,3,%,positive,optimum
NULL,NaCl,0-7,%(w/v),positive,growth
NULL,NaCl,5,%,positive,growth
NULL,NaCl,0-3,%(w/v),positive,growth
NULL,NaCl,2,%(w/v),positive,maximum
NULL,NaCl,3,%(w/v),positive,growth
NULL,NaCl,1-15,%,positive,growth
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,0-3,%,positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,0-12,%(w/v),positive,growth
NULL,NaCl,3-4,%(w/v),positive,optimum
NULL,NaCl,0.5-6,%(w/v),positive,growth
NULL,NaCl,2-4,%(w/v),positive,optimum
NULL,NaCl,0,%(w/v),no,growth
NULL,NaCl,0-3,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,0-7.5,%(w/v),positive,growth
NULL,NaCl,1,%,no,growth
NULL,NaCl,0,%(w/v),positive,growth
NULL,NaCl,2-3,%(w/v),positive,optimum
NULL,NaCl,1-5,%(w/v),positive,growth
halophilic,NaCl,0-5,%,positive,growth
NULL,NaCl,2-3,%,positive,optimum
NULL,NaCl,0-1,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,1,%(w/v),no,growth
NULL,NaCl,1-6,%,positive,growth
NULL,NaCl,3-4,%,positive,optimum
NULL,NaCl,1.5-4,%(w/v),positive,growth
NULL,NaCl,2,%(w/v),positive,optimum
NULL,NaCl,0-1,%,positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,1,%(w/v),positive,growth
NULL,NaCl,1,%(w/v),positive,optimum
NULL,NaCl,3.5,%(w/v),positive,growth
NULL,NaCl,4,%(w/v),no,growth
NULL,NaCl,1-3,%(w/v),positive,optimum
NULL,NaCl,1-6,%(w/v),positive,growth
NULL,NaCl,1-10,%(w/v),positive,growth
NULL,NaCl,0.5,%(w/v),positive,optimum
NULL,NaCl,0-3.5,%(w/v),positive,growth
NULL,NaCl,1.5-5.1,%(w/v),positive,growth
NULL,NaCl,2.1-2.4,%(w/v),positive,minimum
NULL,NaCl,0.5,%,positive,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,1,%,no,growth
NULL,NaCl,0-10,%,positive,growth
NULL,NaCl,2-3,%,positive,optimum
NULL,NaCl,0.5,%,positive,growth
NULL,NaCl,0,%,positive,growth
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,3-5,%,positive,growth
NULL,NaCl,0.5-6,%,positive,growth
NULL,NaCl,2,%,positive,optimum
NULL,NaCl,5,%,positive,optimum
NULL,NaCl,3,%,positive,growth
NULL,NaCl,0-1,%,positive,optimum
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,8,%,no,growth
NULL,NaCl,0-10,%,positive,growth
NULL,NaCl,0-2.5,%,positive,growth
NULL,NaCl,1-3,%,positive,growth
NULL,NaCl,4,%,no,growth
NULL,NaCl,0-4,%,positive,growth
NULL,NaCl,0,%,positive,optimum
non-halophilic,NaCl,0-0.5,%(w/v),positive,growth
non-halophilic,NaCl,0.6-5,%(w/v),no,growth
NULL,NaCl,0-0.5,%,positive,growth
NULL,NaCl,0,%,positive,maximum
NULL,NaCl,0.6-5,%,no,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,2,%,positive,maximum
NULL,NaCl,0.5-5,%(w/v),positive,growth
NULL,NaCl,3-4,%(w/v),positive,optimum
NULL,NaCl,0-1,%,positive,growth
NULL,NaCl,0,%,positive,maximum
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,2,%,positive,optimum
NULL,"Marine salts",10-50,%,positive,growth
"slightly halophilic","Marine salts",20,%,positive,optimum
NULL,NaCl,1-5,%,positive,growth
NULL,NaCl,10,%,no,growth
NULL,NaCl,2,%,positive,growth
NULL,NaCl,4,%,no,growth
NULL,NaCl,0-1.5,%,positive,growth
NULL,NaCl,5,g/L,positive,growth
NULL,NaCl,10,g/L,no,growth
NULL,NaCl,0,%,positive,optimum
NULL,NaCl,2,%,positive,growth
NULL,NaCl,1-7,%,positive,growth
NULL,NaCl,2,%,positive,optimum
NULL,NaCl,0-10,%,positive,growth
NULL,NaCl,0-10,%,positive,growth
NULL,NaCl,0-2,%,positive,growth
NULL,NaCl,1,%,positive,optimum
NULL,NaCl,5-24,%,positive,growth
NULL,NaCl,10,%,positive,optimum
NULL,NaCl,1,%,positive,growth
NULL,NaCl,1.5,%,positive,growth
NULL,NaCl,0-12,%,positive,growth
NULL,NaCl,0-0.5,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,0-9,%(w/v),positive,growth
NULL,NaCl,0-2,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,0-1,%(w/v),positive,growth
NULL,NaCl,0-1,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,0-2,%(w/v),positive,growth
NULL,NaCl,1,%(w/v),positive,growth
"moderately halophilic",NaCl,12,%(w/v),no,growth
NULL,NaCl,1-7,%(w/v),positive,growth
NULL,NaCl,1-4,%(w/v),positive,optimum
halophilic,NaCl,1-5,%,positive,growth
halophilic,NaCl,3,%,positive,optimum
NULL,NaCl,0-10,g/L,positive,growth
NULL,NaCl,2-4,%(w/v),positive,growth
NULL,NaCl,0,%(w/v),no,growth
NULL,NaCl,1,%(w/v),no,growth
NULL,NaCl,6,%(w/v),no,growth
NULL,NaCl,6,g/L,positive,optimum
NULL,NaCl,60,g/L,no,growth
NULL,NaCl,1-15,%,positive,growth
NULL,NaCl,1-12,%,positive,growth
NULL,NaCl,3-4,%,positive,optimum
NULL,NaCl,5-7,%(w/v),positive,growth
NULL,NaCl,8-10,%(w/v),no,growth
NULL,NaCl,2-3,%(w/v),positive,optimum
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,10,%(w/v),no,growth
NULL,NaCl,2.5,%,positive,growth
NULL,NaCl,0.1-0.6,M,positive,growth
NULL,NaCl,0.3,M,positive,optimum
NULL,NaCl,0.1-0.6,M,positive,growth
NULL,NaCl,0.3,M,positive,optimum
NULL,NaCl,0.1-0.6,M,positive,growth
NULL,NaCl,0.3,M,positive,optimum
NULL,"Marine salts",0.5-5,%(w/v),positive,growth
NULL,"Marine salts",2,%(w/v),positive,optimum
NULL,NaCl,1,%,no,growth
NULL,NaCl,200,,positive,growth
NULL,NaCl,0-100,,positive,optimum
NULL,NaCl,1,%,positive,growth
NULL,NaCl,2,%,no,growth
NULL,NaCl,1,%,positive,growth
NULL,NaCl,2,%,no,growth
NULL,NaCl,0.1-5.5,%,positive,growth
NULL,NaCl,1,%,positive,optimum
NULL,NaCl,0,%,no,growth
NULL,NaCl,6,%,no,growth
NULL,NaCl,0.25,%(w/v),positive,growth
NULL,NaCl,0.4,%(w/v),no,growth
NULL,NaCl,1-6,%,positive,growth
NULL,NaCl,0-12,%,positive,growth
NULL,NaCl,3,%,positive,optimum
NULL,NaCl,0-0.7,%(w/v),positive,growth
NULL,NaCl,0.4,%(w/v),positive,optimum
NULL,NaCl,0-1.5,%,positive,growth
NULL,NaCl,0.8,%,positive,optimum
NULL,NaCl,2,%,positive,NULL
NULL,NaCl,6,%,positive,growth
NULL,NaCl,10,%,inconsistent,growth
NULL,NaCl,12-99,%,no,growth
NULL,NaCl,1-6,%,positive,growth
NULL,NaCl,0.8-53,g/L,positive,growth
NULL,NaCl,20,g/L,positive,optimum
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-4,%,positive,optimum
NULL,NaCl,0-2,M,positive,growth
NULL,NaCl,0.5-1,M,positive,optimum
NULL,NaCl,0-1,%,positive,growth
NULL,NaCl,1,%,positive,optimum
NULL,NaCl,12,%(w/v),positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-3,%,positive,optimum
NULL,NaCl,0-0.5,%,positive,growth
NULL,NaCl,1,%,no,growth
NULL,NaCl,0.5,%,positive,growth
NULL,NaCl,0-15,%,positive,growth
NULL,NaCl,1.5-20,%(w/v),positive,growth
NULL,NaCl,1-8,%,positive,growth
NULL,NaCl,7-8,%,positive,optimum
NULL,NaCl,0-1.5,%(w/v),positive,growth
NULL,NaCl,0-1,%(w/v),positive,growth
"slightly halophilic",NaCl,0.5-9.0,%(w/v),positive,growth
NULL,NaCl,3,%(w/v),positive,optimum
NULL,NaCl,0-2,%(w/v),positive,growth
NULL,NaCl,0.1,%(w/v),positive,optimum
halophilic,NaCl,1-7.5,%(w/v),positive,growth
NULL,NaCl,0-5,%(w/v),positive,growth
NULL,NaCl,7,%(w/v),no,growth
NULL,NaCl,0-0.5,%(w/v),positive,growth
NULL,NaCl,0-5,%(w/v),positive,growth
NULL,NaCl,0-5,%(w/v),positive,growth
NULL,NaCl,0-5,%(w/v),positive,growth
NULL,NaCl,0-12,%(w/v),positive,growth
NULL,NaCl,5,%(w/v),positive,growth
NULL,NaCl,0-10,%,positive,growth
"moderately halophilic",NaCl,0.25-10,%(w/v),positive,growth
NULL,NaCl,6,%,positive,growth
NULL,NaCl,6,%,positive,growth
NULL,NaCl,2,%,positive,growth
NULL,NaCl,5,%,no,growth
NULL,NaCl,6,%(w/v),positive,growth
non-halophilic,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,3,%(w/v),positive,growth
non-halophilic,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,0-7,%(w/v),positive,growth
NULL,NaCl,1-3,%(w/v),positive,optimum
NULL,NaCl,3,%(w/v),positive,maximum
NULL,NaCl,0-4,%(w/v),positive,growth
NULL,NaCl,0-2,%(w/v),positive,optimum
NULL,NaCl,2,%(w/v),positive,growth
non-halophilic,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,0-0.5,%(w/v),positive,growth
non-halophilic,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,0-3,%,positive,growth
non-halophilic,NaCl,0,%,positive,optimum
non-halophilic,NaCl,0,%(w/v),positive,optimum
NULL,NaCl,1,%(w/v),no,growth
NULL,NaCl,2-10,%(w/v),positive,growth
NULL,NaCl,2-3,%(w/v),positive,optimum
NULL,NaCl,0-0.5,%(w/v),positive,growth
NULL,NaCl,0.5-11,%(w/v),positive,growth
NULL,NaCl,2-3,%(w/v),positive,optimum
NULL,NaCl,0-1,%,positive,growth
NULL,NaCl,0.5,%,positive,optimum
NULL,NaCl,0-2,%(w/v),positive,growth
NULL,NaCl,0.5,%(w/v),positive,optimum
NULL,NaCl,1.5,%(w/v),positive,maximum
