ID_compound_production,prefix,compound_name,suffix,KindProd_micro,excreted,ID_strains,ID_reference,manual_annotation,FK_tbl_production_micro,timestamp_micro,remarks_micro,last_change
2662,, Antileukemic substance,,,,15503,20216,1,,,,2016-05-23 07:40:41
2663,,Chloramphenicol,,,,15504,20216,1,,,,2016-05-23 07:40:41
2664,, Bottromycin A2,,,,15504,20216,1,,,,2016-05-23 07:40:41
2665,, Bottromycin B,,,,15504,20216,1,,,,2016-05-23 07:40:41
2666,, Fradicidin,,,,15504,20216,1,,,,2016-05-23 07:40:41
2667,,Chloramphenicol,,,,15505,20216,1,,,,2016-05-23 07:40:41
2668,,Actinorhodin,,,,5818,20216,1,,,,2016-05-23 07:40:41
2669,,Teichomycine,,,,7818,20216,1,,,,2016-05-23 07:40:41
2670,,Lipiarmycin,,,,7802,20216,1,,,,2016-05-23 07:40:41
2671,,L-azacytidine-2 carboxyl acid,,,,7804,20216,1,,,,2016-05-23 07:40:41
2672,,Micropolysporin A,,,,13421,20216,1,,,,2016-05-23 07:40:41
2673,, Micropolysporin B,,,,13421,20216,1,,,,2016-05-23 07:40:41
2674,,Actinotiocin,,,,16539,20216,1,,,,2016-05-23 07:40:41
2675,,Glucose isomerase,,,,11166,20216,1,,,,2016-05-23 07:40:41
2676,,Antibiotic KA-5685 (aminoglycoside),,,,13447,20216,1,,,,2016-05-23 07:40:41
2677,,Antitumor agent,,,,16953,20216,1,,,,2016-05-23 07:40:41
2678,, antibacterial antibiotic complex,,,,16953,20216,1,,,,2016-05-23 07:40:41
2679,,Kijanimicin,,,,16929,20216,1,,,,2016-05-23 07:40:41
2680,,Madumycin,,,,13297,20216,1,,,,2016-05-23 07:40:41
2681,,Antibiotic CP 47433,,,,16932,20216,1,,,,2016-05-23 07:40:41
2682,, Antibiotic CP 47434,,,,16932,20216,1,,,,2016-05-23 07:40:41
2683,,Polynitroxin,,,,13478,20216,1,,,,2016-05-23 07:40:41
2684,,Restrictase Blu I,,,,7315,20216,1,,,,2016-05-23 07:40:41
2685,, Restrictase Blu II,,,,7315,20216,1,,,,2016-05-23 07:40:41
2686,,L-sorbosone,,,,7646,20216,1,,,,2016-05-23 07:40:41
2687,,Chlororaphin,,,,13160,20216,1,,,,2016-05-23 07:40:41
2688,,L-glutamic acid,,,,3092,20216,1,,,,2016-05-23 07:40:41
2689,,Penicillin derivatives,,,,10882,20216,1,,,,2016-05-23 07:40:41
2690,,Pectin methyl-esterase,,,,7363,20216,1,,,,2016-05-23 07:40:41
2691,, pectin transeliminase,,,,7363,20216,1,,,,2016-05-23 07:40:41
2692,,D-lactic acid (sarcolactic acid),,,,14702,20216,1,,,,2016-05-23 07:40:41
2693,,Levan (polysaccharide from sucrose and raffinose),,,,7375,20216,1,,,,2016-05-23 07:40:41
2694,,Single cell protein,,,,12572,20216,1,,,,2016-05-23 07:40:41
2695,,Indigoidine,,,,10507,20216,1,,,,2016-05-23 07:40:41
2696,, isocitrate lyase,,,,10507,20216,1,,,,2016-05-23 07:40:41
2697,,L-Lysin,,,,1841,20216,1,,,,2016-05-23 07:40:41
2698,,Endonuclease Alu I,,,,12574,20216,1,,,,2016-05-23 07:40:41
2699,, enzyme lytic on yeast cell wall,,,,12574,20216,1,,,,2016-05-23 07:40:41
2700,,Glucanase,,,,11518,20216,1,,,,2016-05-23 07:40:41
2701,,Inhibitors for glycoside hydrolases,,,,654,20216,1,,,,2016-05-23 07:40:41
2702,,Flavin-adenine dinucleotide,,,,1863,20216,1,,,,2016-05-23 07:40:41
2703,,Methanethiol,,,,1834,20216,1,,,,2016-05-23 07:40:41
2704,,Endonuclease TthHB8,,,,16717,20216,1,,,,2016-05-23 07:40:41
2705,,L-glutamic acid,,,,3091,20216,1,,,,2016-05-23 07:40:41
2706,,L-glutamic acid,,,,3083,20216,1,,,,2016-05-23 07:40:41
2707,,L-glutamic acid,,,,3088,20216,1,,,,2016-05-23 07:40:41
2708,,Endonuclease Taq I,,,,16714,20216,1,,,,2016-05-23 07:40:41
2709,, Endonuclease II,,,,16714,20216,1,,,,2016-05-23 07:40:41
2710,,L-isoleucine,,,,3080,20216,1,,,,2016-05-23 07:40:41
2711,,L-glutamic acid,,,,3093,20216,1,,,,2016-05-23 07:40:41
2712,,Picolinic acid hydrolase,,,,10863,20216,1,,,,2016-05-23 07:40:41
2713,,Polynucleotide phosphorylase,,,,7673,20216,1,,,,2016-05-23 07:40:41
2714,,Calcite crystals,,,,642,20216,1,,,,2016-05-23 07:40:41
2715,,Amylase,,,,826,20216,1,,,,2016-05-23 07:40:41
2716,,Vitamin B12,,,,721,20216,1,,,,2016-05-23 07:40:41
2717,, riboflavin,,,,721,20216,1,,,,2016-05-23 07:40:41
2718,,Putrescine oxidase,,,,7641,20216,1,,,,2016-05-23 07:40:41
2719,,Aldolase,,,,7637,20216,1,,,,2016-05-23 07:40:41
2720,,Amylase (halophilic),,,,7762,20216,1,,,,2016-05-23 07:40:41
2721,,Endonuclease Bal I,,,,7307,20216,1,,,,2016-05-23 07:40:41
2722,,Flavin-adenine dinucleotide,,,,7370,20216,1,,,,2016-05-23 07:40:41
2723,,L-asparaginase,,,,4419,20216,1,,,,2016-05-23 07:40:41
2724,,Streptomycin,,,,16229,20216,1,,,,2016-05-23 07:40:41
2725,, Cycloheximid,,,,16229,20216,1,,,,2016-05-23 07:40:41
2726,, Endonuclease SgrI,,,,16229,20216,1,,,,2016-05-23 07:40:41
2727,,Griseorhodin,,,,15492,20216,1,,,,2016-05-23 07:40:41
2728,, Sideromycin,,,,15492,20216,1,,,,2016-05-23 07:40:41
2729,,Heptaenic antibiotic,,,,15067,20216,1,,,,2016-05-23 07:40:41
2730,,Actinomycin complex,,,,15163,20216,1,,,,2016-05-23 07:40:41
2731,,Neomycin,,,,15204,20216,1,,,,2016-05-23 07:40:41
2732,, Fradicin,,,,15204,20216,1,,,,2016-05-23 07:40:41
2733,,Elaiomycin,,,,15217,20216,1,,,,2016-05-23 07:40:41
2734,,Gougerotin,,,,15255,20216,1,,,,2016-05-23 07:40:41
2735,,Streptocin,,,,16242,20216,1,,,,2016-05-23 07:40:41
2736,, Cycloheximid,,,,16242,20216,1,,,,2016-05-23 07:40:41
2737,,Streptothricin,,,,15344,20216,1,,,,2016-05-23 07:40:41
2738,, Endonuclease SlaI,,,,15344,20216,1,,,,2016-05-23 07:40:41
2739,,Streptomycin,,,,15448,20216,1,,,,2016-05-23 07:40:41
2740,,Tyrosinase,,,,15463,20216,1,,,,2016-05-23 07:40:41
2741,, Penicillin derivatives,,,,15463,20216,1,,,,2016-05-23 07:40:41
2742,,Hydroxyglatin,,,,15757,20216,1,,,,2016-05-23 07:40:41
2743,, Prostaglandin,,,,15757,20216,1,,,,2016-05-23 07:40:41
2744,,Carbomycin (Magnamycin),,,,16037,20216,1,,,,2016-05-23 07:40:41
2745,,"Carbomycin A (Magnamycin, Antibiotic M4209)",,,,15635,20216,1,,,,2016-05-23 07:40:41
2746,,Echinomycin,,,,15130,20216,1,,,,2016-05-23 07:40:41
2747,, Glukoseisomerase,,,,15130,20216,1,,,,2016-05-23 07:40:41
2748,,Caerulomycin,,,,13191,20216,1,,,,2016-05-23 07:40:41
2749,,"Chloramphenicol (Chloromycetin, Synthomycin, Levomycetin, Antibiotic 8-47)",,,,16067,20216,1,,,,2016-05-23 07:40:41
2750,,Actinomycin C (perlimycin,,,,14993,20216,1,,,,2016-05-23 07:40:41
2751,,Streptomycin,,,,15049,20216,1,,,,2016-05-23 07:40:41
2752,, Glucoseisomerase,,,,15049,20216,1,,,,2016-05-23 07:40:41
2753,,Cinerubin-like antibiotic,,,,15054,20216,1,,,,2016-05-23 07:40:41
2754,,L-Sorbosone,,,,15076,20216,1,,,,2016-05-23 07:40:41
2755,,Heptaenic antibiotic,,,,14893,20216,1,,,,2016-05-23 07:40:41
2756,, Endonuclease SodI,,,,14893,20216,1,,,,2016-05-23 07:40:41
2757,, Endonuclease SodII,,,,14893,20216,1,,,,2016-05-23 07:40:41
2758,,Actinomycin C1,,,,15454,20216,1,,,,2016-05-23 07:40:41
2759,," Actinomycin D (Dactinomycin, Actinomycin1)",,,,15454,20216,1,,,,2016-05-23 07:40:41
2760,,Cinnamycin,,,,16148,20216,1,,,,2016-05-23 07:40:41
2761,, Fungichromin,,,,16148,20216,1,,,,2016-05-23 07:40:41
2762,,Heptaenic antifungal activity,,,,15329,20216,1,,,,2016-05-23 07:40:41
2763,,Antibiotic agent,,,,16029,20216,1,,,,2016-05-23 07:40:41
2764,, Antifungal agent,,,,16029,20216,1,,,,2016-05-23 07:40:41
2765,,Fradicidin,,,,15172,20216,1,,,,2016-05-23 07:40:41
2766,, Neomycin,,,,15172,20216,1,,,,2016-05-23 07:40:41
2767,,Rubomycin,,,,15105,20216,1,,,,2016-05-23 07:40:41
2768,,Althiomycin (matamycin),,,,15048,20216,1,,,,2016-05-23 07:40:41
2769,,Endomycin A,,,,15133,20216,1,,,,2016-05-23 07:40:41
2770,, Endomycin B (helixin),,,,15133,20216,1,,,,2016-05-23 07:40:41
2771,,Matamycin (Althiomycin),,,,15397,20216,1,,,,2016-05-23 07:40:41
2772,,Cellostatin,,,,15073,20216,1,,,,2016-05-23 07:40:41
2773,,Bandamycin A,,,,15254,20216,1,,,,2016-05-23 07:40:41
2774,, Bandamycin B,,,,15254,20216,1,,,,2016-05-23 07:40:41
2775,, Pentaenic antibiotic,,,,15254,20216,1,,,,2016-05-23 07:40:41
2776,, Endonuclease SgoI,,,,15254,20216,1,,,,2016-05-23 07:40:41
2777,,Bundlin A,,,,15266,20216,1,,,,2016-05-23 07:40:41
2778,, Bundlin B,,,,15266,20216,1,,,,2016-05-23 07:40:41
2779,, Moldicin A,,,,15266,20216,1,,,,2016-05-23 07:40:41
2780,, Pentamycin,,,,15266,20216,1,,,,2016-05-23 07:40:41
2781,, Glucose isomerase,,,,15266,20216,1,,,,2016-05-23 07:40:41
2782,,Actinomycin x complex (Dactinomycin,,,,15211,20216,1,,,,2016-05-23 07:40:41
2783,,Luteomycin,,,,16034,20216,1,,,,2016-05-23 07:40:41
2784,,Antibiotic agent,,,,15640,20216,1,,,,2016-05-23 07:40:41
2785,, Antifungal agent,,,,15640,20216,1,,,,2016-05-23 07:40:41
2786,,Streptomycin,,,,15393,20216,1,,,,2016-05-23 07:40:41
2787,, Antifungal antibiotic agent,,,,15393,20216,1,,,,2016-05-23 07:40:41
2788,,Taitomycin,,,,14886,20216,1,,,,2016-05-23 07:40:41
2789,,Tetracycline,,,,15644,20216,1,,,,2016-05-23 07:40:41
2790,, 7-Chlortetracycline,,,,15644,20216,1,,,,2016-05-23 07:40:41
2791,, Ayfactins A,,,,15644,20216,1,,,,2016-05-23 07:40:41
2792,, Ayfactins B,,,,15644,20216,1,,,,2016-05-23 07:40:41
2793,,Neomycin E,,,,15070,20216,1,,,,2016-05-23 07:40:41
2794,, Neomycin F,,,,15070,20216,1,,,,2016-05-23 07:40:41
2795,, pepsinostreptin complex,,,,15070,20216,1,,,,2016-05-23 07:40:41
2796,,Ascosin A,,,,14889,20216,1,,,,2016-05-23 07:40:41
2797,, Ascosin B,,,,14889,20216,1,,,,2016-05-23 07:40:41
2798,,Angolamycin,,,,15135,20216,1,,,,2016-05-23 07:40:41
2799,,Achromoviromycin,,,,14881,20216,1,,,,2016-05-23 07:40:41
2800,, Sarcidin,,,,14881,20216,1,,,,2016-05-23 07:40:41
2801,, Endonuclease SacI,,,,14881,20216,1,,,,2016-05-23 07:40:41
2802,, Endonuclease SacII,,,,14881,20216,1,,,,2016-05-23 07:40:41
2803,, Endonuclease SacIII,,,,14881,20216,1,,,,2016-05-23 07:40:41
2804,,Aburamycin,,,,14880,20216,1,,,,2016-05-23 07:40:41
2805,,Bryamycin = Thiostrepton,,,,15290,20216,1,,,,2016-05-23 07:40:41
2806,,Raisnomycin,,,,16165,20216,1,,,,2016-05-23 07:40:41
2807,,Mycetin complex,,,,16091,20216,1,,,,2016-05-23 07:40:41
2808,,Antibiotic agent,,,,15046,20216,1,,,,2016-05-23 07:40:41
2809,, Antifungal agent,,,,15046,20216,1,,,,2016-05-23 07:40:41
2810,,Aminocyclase,,,,15257,20216,1,,,,2016-05-23 07:40:41
2811,, Hydroxystreptomycin,,,,15257,20216,1,,,,2016-05-23 07:40:41
2812,,Antifungal antibiotics against jute pathogens,,,,15112,20216,1,,,,2016-05-23 07:40:41
2813,,Karnatakin,,,,15658,20216,1,,,,2016-05-23 07:40:41
2814,,Antibiotic F-20,,,,16139,20216,1,,,,2016-05-23 07:40:41
2815,,Oxytetracycline,,,,16065,20216,1,,,,2016-05-23 07:40:41
2816,,Cinerubine,,,,15426,20216,1,,,,2016-05-23 07:40:41
2817,,"Pactamycin (Pactacin, NSC52947)",,,,15452,20216,1,,,,2016-05-23 07:40:41
2818,, Pieridacin,,,,15452,20216,1,,,,2016-05-23 07:40:41
2819,,Proteolytic modification of bovine growth hormone,,,,15696,20216,1,,,,2016-05-23 07:40:41
2820,,Durhamycin,,,,15129,20216,1,,,,2016-05-23 07:40:41
2821,,"Nogalamycin (Nogalacin, U-15167)",,,,15429,20216,1,,,,2016-05-23 07:40:41
2822,,Antibiotic agent,,,,15339,20216,1,,,,2016-05-23 07:40:41
2823,, Antifungal agent,,,,15339,20216,1,,,,2016-05-23 07:40:41
2824,,Chloramphenicol,,,,15451,20216,1,,,,2016-05-23 07:40:41
2825,,Hydantionase,,,,14969,20216,1,,,,2016-05-23 07:40:41
2826,,Antimicrobial activity,,,,16052,20216,1,,,,2016-05-23 07:40:41
2827,,Actinogan,,,,15712,20216,1,,,,2016-05-23 07:40:41
2828,,Mitomicine,,,,16147,20216,1,,,,2016-05-23 07:40:41
2829,, Pepstatin,,,,16147,20216,1,,,,2016-05-23 07:40:41
2830,,Azomycin (2-nitroimidazole),,,,16158,20216,1,,,,2016-05-23 07:40:41
2831,, Tertiomycin A,,,,16158,20216,1,,,,2016-05-23 07:40:41
2832,, Tertiomycin B,,,,16158,20216,1,,,,2016-05-23 07:40:41
2833,, Eurocidin,,,,16158,20216,1,,,,2016-05-23 07:40:41
2834,,Antifungal activity,,,,15488,20216,1,,,,2016-05-23 07:40:41
2835,,Amicetin,,,,15627,20216,1,,,,2016-05-23 07:40:41
2836,,Antibiotic agent,,,,15571,20216,1,,,,2016-05-23 07:40:41
2837,, Antifungal agent,,,,15571,20216,1,,,,2016-05-23 07:40:41
2838,,Celesticetin,,,,15062,20216,1,,,,2016-05-23 07:40:41
2839,,"Novobiocin (Albamycin, Biotexin, Cathocin, Cathomycin, Crystallinic acid, Griseoflavin)",,,,16448,20216,1,,,,2016-05-23 07:40:41
2840,,Antibiotic agent,,,,15418,20216,1,,,,2016-05-23 07:40:41
2841,, Antifungal agent,,,,15418,20216,1,,,,2016-05-23 07:40:41
2842,,Chloramphenicol,,,,15491,20216,1,,,,2016-05-23 07:40:41
2843,,Sistomycosin (Tetraen),,,,16126,20216,1,,,,2016-05-23 07:40:41
2844,,Tubercidin,,,,16058,20216,1,,,,2016-05-23 07:40:41
2845,, Endonuclease Stu I,,,,16058,20216,1,,,,2016-05-23 07:40:41
2846,,Oxytetracyclin,,,,14933,20216,1,,,,2016-05-23 07:40:41
2847,,Antibiotic agent,,,,16079,20216,1,,,,2016-05-23 07:40:41
2848,, Antifungal agent,,,,16079,20216,1,,,,2016-05-23 07:40:41
2849,,Ferrioxamine E,,,,15169,20216,1,,,,2016-05-23 07:40:41
2850,,Streptolydigin,,,,15391,20216,1,,,,2016-05-23 07:40:41
2851,, Lydimycin,,,,15391,20216,1,,,,2016-05-23 07:40:41
2852,, Actithiaic acid,,,,15391,20216,1,,,,2016-05-23 07:40:41
2853,,Antibiotic M-259,,,,15688,20216,1,,,,2016-05-23 07:40:41
2854,,Streptavidin (MSD-235 complex),,,,15040,20216,1,,,,2016-05-23 07:40:41
2855,,"Canarius (U-13,714)",,,,15064,20216,1,,,,2016-05-23 07:40:41
2856,,Streptogramin A,,,,15284,20216,1,,,,2016-05-23 07:40:41
2857,, Streptogramin B,,,,15284,20216,1,,,,2016-05-23 07:40:41
2858,,Tauromycetin,,,,16036,20216,1,,,,2016-05-23 07:40:41
2859,,Taitomycin,,,,15280,20216,1,,,,2016-05-23 07:40:41
2860,,Caryomycin,,,,15139,20216,1,,,,2016-05-23 07:40:41
2861,,Azaserine,,,,15205,20216,1,,,,2016-05-23 07:40:41
2862,,Coerulomycin,,,,15107,20216,1,,,,2016-05-23 07:40:41
2863,,Violacin,,,,16132,20216,1,,,,2016-05-23 07:40:41
2864,,Clavulansäure,,,,15101,20216,1,,,,2016-05-23 07:40:41
2865,, Cephalosporine,,,,15101,20216,1,,,,2016-05-23 07:40:41
2866,, Penizilline,,,,15101,20216,1,,,,2016-05-23 07:40:41
2867,,Thienamycine,,,,14883,20216,1,,,,2016-05-23 07:40:41
2868,, Vitamin B12,,,,14883,20216,1,,,,2016-05-23 07:40:41
2869,, Oxid,,,,14883,20216,1,,,,2016-05-23 07:40:41
2870,, Progester,,,,14883,20216,1,,,,2016-05-23 07:40:41
2871,,Cephemimycin C,,,,15620,20216,1,,,,2016-05-23 07:40:41
2872,, Clavulacic acid,,,,15620,20216,1,,,,2016-05-23 07:40:41
2873,,Heptaenic antibiotic,,,,16136,20216,1,,,,2016-05-23 07:40:41
2874,, Olivomycine,,,,16136,20216,1,,,,2016-05-23 07:40:41
2875,, Viomycin,,,,16136,20216,1,,,,2016-05-23 07:40:41
2876,,Pamamycin,,,,14940,20216,1,,,,2016-05-23 07:40:41
2877,, Puromycin,,,,14940,20216,1,,,,2016-05-23 07:40:41
2878,,Thienamycin,,,,16011,20216,1,,,,2016-05-23 07:40:41
2879,, fluoracetic acid,,,,16011,20216,1,,,,2016-05-23 07:40:41
2880,, fluorothreonine,,,,16011,20216,1,,,,2016-05-23 07:40:41
2881,,Cremomycin,,,,15113,20216,1,,,,2016-05-23 07:40:41
2882,,"Thiostrepton (bryamycin, thiactin)",,,,15042,20216,1,,,,2016-05-23 07:40:41
2883,,20-ß-keto reductase,,,,15309,20216,1,,,,2016-05-23 07:40:41
2884,, 20-ß-steroid dehydrogenase,,,,15309,20216,1,,,,2016-05-23 07:40:41
2885,,Kirromycin (Ergotropicum),,,,15110,20216,1,,,,2016-05-23 07:40:41
2886,,Salinomycin,,,,14967,20216,1,,,,2016-05-23 07:40:41
2887,,Antibiotic C-076,,,,16212,20216,1,,,,2016-05-23 07:40:41
2888,, Antibiotic C-076 derivatives,,,,16212,20216,1,,,,2016-05-23 07:40:41
2889,,Zaomycin,,,,16134,20216,1,,,,2016-05-23 07:40:41
2890,,Nitrosporin,,,,15425,20216,1,,,,2016-05-23 07:40:41
2891,,Coumermycin complex,,,,15552,20216,1,,,,2016-05-23 07:40:41
2892,, Notomycin,,,,15552,20216,1,,,,2016-05-23 07:40:41
2893,,Siomycin,,,,15602,20216,1,,,,2016-05-23 07:40:41
2894,,Antibiotic RP-9671,,,,15656,20216,1,,,,2016-05-23 07:40:41
2895,,Hygromycin,,,,15683,20216,1,,,,2016-05-23 07:40:41
2896,,Hygromycin,,,,15427,20216,1,,,,2016-05-23 07:40:41
2897,, Totomycin (Homomycin),,,,15427,20216,1,,,,2016-05-23 07:40:41
2898,, Blastomycin,,,,15427,20216,1,,,,2016-05-23 07:40:41
2899,,Rapamycin,,,,16445,20216,1,,,,2016-05-23 07:40:41
2900,,Rifamycin B,,,,100033,20216,1,,,,2016-05-23 07:40:41
2901,,Rifamycin,,,,100034,20216,1,,,,2016-05-23 07:40:41
2902,,Micromonosporin (antibiotic Bu 271),,,,100067,20216,1,,,,2016-05-23 07:40:41
2903,,Gentamycin,,,,100068,20216,1,,,,2016-05-23 07:40:41
2904,,Nocamycin,,,,100099,20216,1,,,,2016-05-23 07:40:41
2905,,Flavofungin,,,,100129,20216,1,,,,2016-05-23 07:40:41
2906,,Fungichromin,,,,100130,20216,1,,,,2016-05-23 07:40:41
2907,, Pentamycin,,,,100130,20216,1,,,,2016-05-23 07:40:41
2908,,Glycoprotein acid phosphatase,,,,100236,20216,1,,,,2016-05-23 07:40:41
2909,,"Fortimycin A, Fortimycin B",,,,100248,20216,1,,,,2016-05-23 07:40:41
2910,,"5H-Pyrrolo (2,1-C) (1,4)benzodiazepin-5-ones",,,,100270,20216,1,,,,2016-05-23 07:40:41
2911,,ß-lactamase,,,,100289,20216,1,,,,2016-05-23 07:40:41
2912,,ß-lactamase,,,,100290,20216,1,,,,2016-05-23 07:40:41
2913,,ß-lactamase,,,,100300,20216,1,,,,2016-05-23 07:40:41
2914,,Albocycline,,,,100548,20216,1,,,,2016-05-23 07:40:41
2915,,Sibiromycin,,,,100564,20216,1,,,,2016-05-23 07:40:41
2916,,Benzylpenicillin,,,,100571,20216,1,,,,2016-05-23 07:40:41
2917,, Oxacillin,,,,100571,20216,1,,,,2016-05-23 07:40:41
2918,,Albacarcin,,,,100588,20216,1,,,,2016-05-23 07:40:41
2919,,Oudemansin A,,,,100590,20216,1,,,,2016-05-23 07:40:41
2920,, 9-Hydroxyoudemansin A,,,,100590,20216,1,,,,2016-05-23 07:40:41
2921,,Dictyopanine A,,,,100593,20216,1,,,,2016-05-23 07:40:41
2922,, Dictyopanine B,,,,100593,20216,1,,,,2016-05-23 07:40:41
2923,, Dictyopanine C,,,,100593,20216,1,,,,2016-05-23 07:40:41
2924,, Dictyopanussäure,,,,100593,20216,1,,,,2016-05-23 07:40:41
2925,,Cytokine,,,,100594,20216,1,,,,2016-05-23 07:40:41
2926,,Laccaridiole,,,,100602,20216,1,,,,2016-05-23 07:40:41
2927,, Laccaridion A,,,,100602,20216,1,,,,2016-05-23 07:40:41
2928,, Laccaridion B,,,,100602,20216,1,,,,2016-05-23 07:40:41
2929,, Leptosphaerodion,,,,100602,20216,1,,,,2016-05-23 07:40:41
2931,,Nebularic acid A,,,,100609,20216,1,,,,2016-05-23 07:40:41
2932,, Nebularic acid B,,,,100609,20216,1,,,,2016-05-23 07:40:41
2933,, Sesquiterpen,,,,100609,20216,1,,,,2016-05-23 07:40:41
2934,,Lobophorin B,,,,100610,20216,1,,,,2016-05-23 07:40:41
2935,, Deisovaleryblastmycin,,,,100610,20216,1,,,,2016-05-23 07:40:41
2936,,Cytochalasins C,,,,100611,20216,1,,,,2016-05-23 07:40:41
2937,, Cytochalasin D,,,,100611,20216,1,,,,2016-05-23 07:40:41
2938,,Indolylessigsäure,,,,100676,20216,1,,,,2016-05-23 07:40:41
2939,,Anthranilsäure,,,,101254,20216,1,,,,2016-05-23 07:40:41
2940,,4-Hydroxybenzoyl-alpha-L-rhamnosid,,,,101306,20216,1,,,,2016-05-23 07:40:41
2941,,Cycloheximide,,,,101517,20216,1,,,,2016-05-23 07:40:41
2942,,Cycloheximide,,,,101518,20216,1,,,,2016-05-23 07:40:41
2943,,"1,9-Dihydro-6-purinol",,,,101579,20216,1,,,,2016-05-23 07:40:41
2944,, Hypoxanthine,,,,101579,20216,1,,,,2016-05-23 07:40:41
2945,,Naphtomycin A,,,,101714,20216,1,,,,2016-05-23 07:40:41
2946,, Naphtomycin D,,,,101714,20216,1,,,,2016-05-23 07:40:41
2947,, Diastovaricin I,,,,101714,20216,1,,,,2016-05-23 07:40:41
2948,, Diastovaricin II,,,,101714,20216,1,,,,2016-05-23 07:40:41
2949,, 3-Amino-4-methoxy-cinnamic acid,,,,101714,20216,1,,,,2016-05-23 07:40:41
2950,,Mocimycin,,,,102139,20216,1,,,,2016-05-23 07:40:41
2951,,Tetraenic  antibiotic,,,,102310,20216,1,,,,2016-05-23 07:40:41
2952,,Madurose,,,,102528,20216,1,,,,2016-05-23 07:40:41
2953,,Norplicacetin,,,,102800,20216,1,,,,2016-05-23 07:40:41
2954,, N-Demethylcytosamin,,,,102800,20216,1,,,,2016-05-23 07:40:41
2955,,Rubiginone A2,,,,102802,20216,1,,,,2016-05-23 07:40:41
2956,, Rubiginone B2,,,,102802,20216,1,,,,2016-05-23 07:40:41
2957,,Penicillinase,,,,102942,20216,1,,,,2016-05-23 07:40:41
2958,,ß-lactamase,,,,102944,20216,1,,,,2016-05-23 07:40:41
2959,,bezerramycin A,,,,102974,20216,1,,,,2016-05-23 07:40:41
2960,, bezerramycin B,,,,102974,20216,1,,,,2016-05-23 07:40:41
2961,, bezerramycin C,,,,102974,20216,1,,,,2016-05-23 07:40:41
2962,, elloxazinone B,,,,102974,20216,1,,,,2016-05-23 07:40:41
2963,,Streptomycin,,,,102977,20216,1,,,,2016-05-23 07:40:41
2964,,Streptomycin,,,,102979,20216,1,,,,2016-05-23 07:40:41
2965,,Vitamin B12,,,,102981,20216,1,,,,2016-05-23 07:40:41
2966,,Lysozym,,,,102982,20216,1,,,,2016-05-23 07:40:41
2967,,17alpha-11-20-keto-steroids,,,,102983,20216,1,,,,2016-05-23 07:40:41
2968,,Leukaemomycin,,,,102987,20216,1,,,,2016-05-23 07:40:41
2969,,Grisein,,,,102989,20216,1,,,,2016-05-23 07:40:41
2970,,Streptomycin,,,,102990,20216,1,,,,2016-05-23 07:40:41
2971,,Streptomycin,,,,102991,20216,1,,,,2016-05-23 07:40:41
2972,,Streptomycin,,,,102992,20216,1,,,,2016-05-23 07:40:41
2973,,Streptomycin,,,,102999,20216,1,,,,2016-05-23 07:40:41
2974,,Streptomycin,,,,103000,20216,1,,,,2016-05-23 07:40:41
2975,,L-Faktor,,,,103001,20216,1,,,,2016-05-23 07:40:41
2976,,Lysozym,,,,103004,20216,1,,,,2016-05-23 07:40:41
2977,,Nonactin,,,,103006,20216,1,,,,2016-05-23 07:40:41
2978,,Grisein A1787,,,,103008,20216,1,,,,2016-05-23 07:40:41
2979,,Epsiolan-Rhodomycinon,,,,103009,20216,1,,,,2016-05-23 07:40:41
2980,,11-Desoxydaunomycin,,,,103010,20216,1,,,,2016-05-23 07:40:41
2981,,8-Hydroxytetracenchinon,,,,103011,20216,1,,,,2016-05-23 07:40:41
2982,,Anthracyclinon,,,,103012,20216,1,,,,2016-05-23 07:40:41
2983,,DNA-Donor,,,,103013,20216,1,,,,2016-05-23 07:40:41
2984,,Feigrisolide A,,,,103018,20216,1,,,,2016-05-23 07:40:41
2985,, Feigrisolide B,,,,103018,20216,1,,,,2016-05-23 07:40:41
2986,, Feigrisolide C,,,,103018,20216,1,,,,2016-05-23 07:40:41
2987,, Feigrisolide D,,,,103018,20216,1,,,,2016-05-23 07:40:41
2988,,Leukaemomycin,,,,103019,20216,1,,,,2016-05-23 07:40:41
2989,,A Factor (gamma-butyrolactone),,,,103020,20216,1,,,,2016-05-23 07:40:41
2990,,A Factor (gamma-butyrolactone),,,,103021,20216,1,,,,2016-05-23 07:40:41
2991,,Lysozym,,,,103023,20216,1,,,,2016-05-23 07:40:41
2992,,Dihydroleukaemomycin,,,,103024,20216,1,,,,2016-05-23 07:40:41
2993,,Streptomycin,,,,103030,20216,1,,,,2016-05-23 07:40:41
2994,,Cytochalasin A (5-dehydrophomin),,,,103170,20216,1,,,,2016-05-23 07:40:41
2995,, cytochalasin B (phomin),,,,103170,20216,1,,,,2016-05-23 07:40:41
2996,, deoxaphomin,,,,103170,20216,1,,,,2016-05-23 07:40:41
2997,, proxiphomin,,,,103170,20216,1,,,,2016-05-23 07:40:41
2998,, protophomin,,,,103170,20216,1,,,,2016-05-23 07:40:41
2999,,Utilizes hydrocarbones,,,,103171,20216,1,,,,2016-05-23 07:40:41
3000,,"Utilizes 2,4-dinitrophenol",,,,103174,20216,1,,,,2016-05-23 07:40:41
3001,,Antibiotic 67-121 (polyene),,,,103186,20216,1,,,,2016-05-23 07:40:41
3002,, antibiotic Sch 16656,,,,103186,20216,1,,,,2016-05-23 07:40:41
