ID_met_antibiotica,metabolite_antib,MET_group_ID,is_antibiotic,ab_sensitive,ab_sensitivity_conc,rgStart_sens,rgEnd_sens,ab_sensitivity_unit,ab_intermediate,ab_intermediate_conc,rgStart_int,rgEnd_int,ab_intermediate_unit,ab_resistant,ab_resistance_conc,rgStart_res,rgEnd_res,ab_resistance_unit,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,api_import,last_change
28970,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13068,148999,68375,0,kit_api_ID32STA,2021-12-16 08:41:05
28969,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13069,148998,68375,0,kit_api_ID32STA,2021-12-16 08:41:05
28968,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13070,148996,68375,0,kit_api_ID32STA,2021-12-16 08:41:05
28967,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13071,148977,68375,0,kit_api_ID32STA,2021-12-16 08:41:04
28966,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13072,148965,68375,0,kit_api_ID32STA,2021-12-16 08:41:04
28965,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13073,148963,68375,0,kit_api_ID32STA,2021-12-16 08:41:04
28964,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13074,148960,68375,0,kit_api_ID32STA,2021-12-16 08:41:04
28963,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13075,148926,68375,0,kit_api_ID32STA,2021-12-16 08:41:04
28962,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13076,148762,68375,0,kit_api_ID32STA,2021-12-16 08:41:03
28961,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13077,148756,68375,0,kit_api_ID32STA,2021-12-16 08:41:03
28960,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13078,148716,68375,0,kit_api_ID32STA,2021-12-16 08:41:03
28959,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13079,148530,68375,0,kit_api_ID32STA,2021-12-16 08:41:03
28958,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13080,148511,68375,0,kit_api_ID32STA,2021-12-16 08:41:02
28957,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13081,148491,68375,0,kit_api_ID32STA,2021-12-16 08:41:02
28956,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13082,148464,68375,0,kit_api_ID32STA,2021-12-16 08:41:02
28955,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13083,148460,68375,0,kit_api_ID32STA,2021-12-16 08:41:02
28954,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13084,148426,68375,0,kit_api_ID32STA,2021-12-16 08:41:01
28953,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13085,148399,68375,0,kit_api_ID32STA,2021-12-16 08:41:01
28952,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13086,148366,68375,0,kit_api_ID32STA,2021-12-16 08:41:01
28951,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13087,148359,68375,0,kit_api_ID32STA,2021-12-16 08:41:01
28950,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13088,148345,68375,0,kit_api_ID32STA,2021-12-16 08:41:01
28949,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13089,148342,68375,0,kit_api_ID32STA,2021-12-16 08:41:00
28948,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13090,148258,68375,0,kit_api_ID32STA,2021-12-16 08:41:00
28947,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13091,148227,68375,0,kit_api_ID32STA,2021-12-16 08:41:00
28946,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13092,148213,68375,0,kit_api_ID32STA,2021-12-16 08:41:00
28945,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13093,148163,68375,0,kit_api_ID32STA,2021-12-16 08:41:00
28944,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13094,148162,68375,0,kit_api_ID32STA,2021-12-16 08:40:59
28943,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13095,148040,68375,0,kit_api_ID32STA,2021-12-16 08:40:59
28942,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13096,147999,68375,0,kit_api_ID32STA,2021-12-16 08:40:59
28941,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13097,147826,68375,0,kit_api_ID32STA,2021-12-16 08:40:59
28940,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13098,147736,68375,0,kit_api_ID32STA,2021-12-16 08:40:59
28939,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13099,147679,68375,0,kit_api_ID32STA,2021-12-16 08:40:58
28938,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13100,147677,68375,0,kit_api_ID32STA,2021-12-16 08:40:58
28937,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13101,147676,68375,0,kit_api_ID32STA,2021-12-16 08:40:58
28936,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13102,147644,68375,0,kit_api_ID32STA,2021-12-16 08:40:58
28935,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13103,147574,68375,0,kit_api_ID32STA,2021-12-16 08:40:58
28934,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13104,147573,68375,0,kit_api_ID32STA,2021-12-16 08:40:57
28933,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13105,147556,68375,0,kit_api_ID32STA,2021-12-16 08:40:57
28932,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13106,147461,68375,0,kit_api_ID32STA,2021-12-16 08:40:57
28931,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13107,147459,68375,0,kit_api_ID32STA,2021-12-16 08:40:57
28930,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13108,147458,68375,0,kit_api_ID32STA,2021-12-16 08:40:57
28929,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13109,147457,68375,0,kit_api_ID32STA,2021-12-16 08:40:57
28928,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13110,147418,68375,0,kit_api_ID32STA,2021-12-16 08:40:56
28927,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13111,147410,68375,0,kit_api_ID32STA,2021-12-16 08:40:56
28926,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13112,147371,68375,0,kit_api_ID32STA,2021-12-16 08:40:56
28925,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13113,147284,68375,0,kit_api_ID32STA,2021-12-16 08:40:56
28924,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13114,147272,68375,0,kit_api_ID32STA,2021-12-16 08:40:55
28923,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13115,147237,68375,0,kit_api_ID32STA,2021-12-16 08:40:55
28922,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13116,147208,68375,0,kit_api_ID32STA,2021-12-16 08:40:55
28921,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13117,147171,68375,0,kit_api_ID32STA,2021-12-16 08:40:55
28920,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13118,147170,68375,0,kit_api_ID32STA,2021-12-16 08:40:55
28919,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13119,147131,68375,0,kit_api_ID32STA,2021-12-16 08:40:55
28918,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13120,147115,68375,0,kit_api_ID32STA,2021-12-16 08:40:54
28917,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13121,147113,68375,0,kit_api_ID32STA,2021-12-16 08:40:54
28916,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13122,147105,68375,0,kit_api_ID32STA,2021-12-16 08:40:54
28915,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13123,147100,68375,0,kit_api_ID32STA,2021-12-16 08:40:54
28914,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13124,147032,68375,0,kit_api_ID32STA,2021-12-16 08:40:54
28913,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13125,146926,68375,0,kit_api_ID32STA,2021-12-16 08:40:53
28912,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13126,146918,68375,0,kit_api_ID32STA,2021-12-16 08:40:53
28911,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13127,146913,68375,0,kit_api_ID32STA,2021-12-16 08:40:53
28910,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13128,146912,68375,0,kit_api_ID32STA,2021-12-16 08:40:53
28909,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13129,146911,68375,0,kit_api_ID32STA,2021-12-16 08:40:53
28908,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13130,146910,68375,0,kit_api_ID32STA,2021-12-16 08:40:52
28907,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13131,146909,68375,0,kit_api_ID32STA,2021-12-16 08:40:52
28906,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13132,146784,68375,0,kit_api_ID32STA,2021-12-16 08:40:52
28905,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13133,146757,68375,0,kit_api_ID32STA,2021-12-16 08:40:52
28904,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13134,146726,68375,0,kit_api_ID32STA,2021-12-16 08:40:52
28903,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13135,146698,68375,0,kit_api_ID32STA,2021-12-16 08:40:51
28902,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13136,146643,68375,0,kit_api_ID32STA,2021-12-16 08:40:51
28901,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13137,146591,68375,0,kit_api_ID32STA,2021-12-16 08:40:51
28900,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13138,146575,68375,0,kit_api_ID32STA,2021-12-16 08:40:51
28899,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13139,146525,68375,0,kit_api_ID32STA,2021-12-16 08:40:51
28898,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13140,146481,68375,0,kit_api_ID32STA,2021-12-16 08:40:50
28897,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13141,146467,68375,0,kit_api_ID32STA,2021-12-16 08:40:50
28896,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13142,146455,68375,0,kit_api_ID32STA,2021-12-16 08:40:50
28895,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13143,146454,68375,0,kit_api_ID32STA,2021-12-16 08:40:50
28894,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13144,146339,68375,0,kit_api_ID32STA,2021-12-16 08:40:50
28893,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13145,146337,68375,0,kit_api_ID32STA,2021-12-16 08:40:50
28892,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13146,146335,68375,0,kit_api_ID32STA,2021-12-16 08:40:49
28891,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13147,146326,68375,0,kit_api_ID32STA,2021-12-16 08:40:49
28890,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13148,146280,68375,0,kit_api_ID32STA,2021-12-16 08:40:49
28889,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13149,146267,68375,0,kit_api_ID32STA,2021-12-16 08:40:49
28888,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13150,146264,68375,0,kit_api_ID32STA,2021-12-16 08:40:49
28887,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13151,146256,68375,0,kit_api_ID32STA,2021-12-16 08:40:48
28886,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13152,146254,68375,0,kit_api_ID32STA,2021-12-16 08:40:48
28885,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13153,146151,68375,0,kit_api_ID32STA,2021-12-16 08:40:48
28884,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13154,146044,68375,0,kit_api_ID32STA,2021-12-16 08:40:48
28883,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13155,146029,68375,0,kit_api_ID32STA,2021-12-16 08:40:48
28882,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13156,145984,68375,0,kit_api_ID32STA,2021-12-16 08:40:47
28881,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13157,145966,68375,0,kit_api_ID32STA,2021-12-16 08:40:47
28880,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13158,145855,68375,0,kit_api_ID32STA,2021-12-16 08:40:47
28879,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13159,145836,68375,0,kit_api_ID32STA,2021-12-16 08:40:47
28878,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13160,145702,68375,0,kit_api_ID32STA,2021-12-16 08:40:47
28877,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13161,145597,68375,0,kit_api_ID32STA,2021-12-16 08:40:46
28876,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13162,145567,68375,0,kit_api_ID32STA,2021-12-16 08:40:46
28875,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13163,145559,68375,0,kit_api_ID32STA,2021-12-16 08:40:46
28874,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13164,145553,68375,0,kit_api_ID32STA,2021-12-16 08:40:46
28873,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13165,145551,68375,0,kit_api_ID32STA,2021-12-16 08:40:46
28872,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13166,145550,68375,0,kit_api_ID32STA,2021-12-16 08:40:45
28871,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13167,145549,68375,0,kit_api_ID32STA,2021-12-16 08:40:45
28870,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13168,145548,68375,0,kit_api_ID32STA,2021-12-16 08:40:45
28869,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13169,145547,68375,0,kit_api_ID32STA,2021-12-16 08:40:45
28868,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13170,145546,68375,0,kit_api_ID32STA,2021-12-16 08:40:45
28867,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13171,145468,68375,0,kit_api_ID32STA,2021-12-16 08:40:44
28866,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13172,145444,68375,0,kit_api_ID32STA,2021-12-16 08:40:44
28865,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13173,145403,68375,0,kit_api_ID32STA,2021-12-16 08:40:44
28864,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13174,145308,68375,0,kit_api_ID32STA,2021-12-16 08:40:44
28863,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13175,145192,68375,0,kit_api_ID32STA,2021-12-16 08:40:44
28862,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13176,145126,68375,0,kit_api_ID32STA,2021-12-16 08:40:44
28861,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13177,145121,68375,0,kit_api_ID32STA,2021-12-16 08:40:43
28860,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13178,145026,68375,0,kit_api_ID32STA,2021-12-16 08:40:43
28859,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13179,144916,68375,0,kit_api_ID32STA,2021-12-16 08:40:43
28858,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13180,144672,68375,0,kit_api_ID32STA,2021-12-16 08:40:43
28857,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13181,144499,68375,0,kit_api_ID32STA,2021-12-16 08:40:43
28856,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13182,144497,68375,0,kit_api_ID32STA,2021-12-16 08:40:42
28855,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13183,144496,68375,0,kit_api_ID32STA,2021-12-16 08:40:42
28854,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13184,144297,68375,0,kit_api_ID32STA,2021-12-16 08:40:42
28853,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13185,144258,68375,0,kit_api_ID32STA,2021-12-16 08:40:42
28852,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13186,144134,68375,0,kit_api_ID32STA,2021-12-16 08:40:41
28851,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13187,143591,68375,0,kit_api_ID32STA,2021-12-16 08:40:41
28850,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13188,143566,68375,0,kit_api_ID32STA,2021-12-16 08:40:41
28849,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13189,143473,68375,0,kit_api_ID32STA,2021-12-16 08:40:41
28848,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13190,143348,68375,0,kit_api_ID32STA,2021-12-16 08:40:41
28847,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13191,143222,68375,0,kit_api_ID32STA,2021-12-16 08:40:40
28846,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13192,142928,68375,0,kit_api_ID32STA,2021-12-16 08:40:40
28845,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13193,142867,68375,0,kit_api_ID32STA,2021-12-16 08:40:40
28844,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13194,142831,68375,0,kit_api_ID32STA,2021-12-16 08:40:40
28843,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13195,142598,68375,0,kit_api_ID32STA,2021-12-16 08:40:40
28842,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13196,142543,68375,0,kit_api_ID32STA,2021-12-16 08:40:39
28841,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13197,142540,68375,0,kit_api_ID32STA,2021-12-16 08:40:39
28840,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13198,142100,68375,0,kit_api_ID32STA,2021-12-16 08:40:39
28839,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13199,141825,68375,0,kit_api_ID32STA,2021-12-16 08:40:39
28838,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13200,141758,68375,0,kit_api_ID32STA,2021-12-16 08:40:39
28837,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13201,141756,68375,0,kit_api_ID32STA,2021-12-16 08:40:39
28836,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13202,141645,68375,0,kit_api_ID32STA,2021-12-16 08:40:38
28835,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13203,141644,68375,0,kit_api_ID32STA,2021-12-16 08:40:38
28834,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13204,141634,68375,0,kit_api_ID32STA,2021-12-16 08:40:38
28833,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13205,141614,68375,0,kit_api_ID32STA,2021-12-16 08:40:38
28832,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13206,141535,68375,0,kit_api_ID32STA,2021-12-16 08:40:38
28831,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13207,141494,68375,0,kit_api_ID32STA,2021-12-16 08:40:37
28830,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13208,141416,68375,0,kit_api_ID32STA,2021-12-16 08:40:37
28829,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13209,141343,68375,0,kit_api_ID32STA,2021-12-16 08:40:37
28828,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13210,141213,68375,0,kit_api_ID32STA,2021-12-16 08:40:37
28827,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13211,139686,68375,0,kit_api_ID32STA,2021-12-16 08:40:37
28826,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13212,138348,68375,0,kit_api_ID32STA,2021-12-16 08:40:36
28825,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13213,138278,68375,0,kit_api_ID32STA,2021-12-16 08:40:36
28824,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13214,138232,68375,0,kit_api_ID32STA,2021-12-16 08:40:36
28823,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13215,137723,68375,0,kit_api_ID32STA,2021-12-16 08:40:36
28822,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13216,136556,68375,0,kit_api_ID32STA,2021-12-16 08:40:35
28821,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13217,136534,68375,0,kit_api_ID32STA,2021-12-16 08:40:35
28820,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13218,136504,68375,0,kit_api_ID32STA,2021-12-16 08:40:35
28819,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13219,135389,68375,0,kit_api_ID32STA,2021-12-16 08:40:35
28818,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13220,134860,68375,0,kit_api_ID32STA,2021-12-16 08:40:35
28817,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13221,134521,68375,0,kit_api_ID32STA,2021-12-16 08:40:34
28816,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13222,133084,68375,0,kit_api_ID32STA,2021-12-16 08:40:34
28815,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13223,132215,68375,0,kit_api_ID32STA,2021-12-16 08:40:34
28814,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13224,132149,68375,0,kit_api_ID32STA,2021-12-16 08:40:34
28813,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13225,131983,68375,0,kit_api_ID32STA,2021-12-16 08:40:33
28812,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13226,131981,68375,0,kit_api_ID32STA,2021-12-16 08:40:33
28811,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13227,131024,68375,0,kit_api_ID32STA,2021-12-16 08:40:33
28810,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13228,131016,68375,0,kit_api_ID32STA,2021-12-16 08:40:32
28809,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13229,130707,68375,0,kit_api_ID32STA,2021-12-16 08:40:32
28808,novobiocin,0.0,1,1.0,1.8,1.8,1.8,µg,,,,,,,,,,,28368.0,13230,24597,68375,0,kit_api_ID32STA,2021-12-16 08:40:32
28807,novobiocin,0.0,1,,,,,,,,,,,1.0,1.8,1.8,1.8,µg,28368.0,13231,24592,68375,0,kit_api_ID32STA,2021-12-16 08:40:31
